model,seed,plant,scan,n_points,mIoU_global,IoU_c1_global,IoU_c2_global,acc_global,O_mIoU_r1,O_IoU_c1_r1,O_IoU_c2_r1,O_band_share_r1,O_acc_r1,O_mIoU_r2,O_IoU_c1_r2,O_IoU_c2_r2,O_band_share_r2,O_acc_r2,O_mIoU_r5,O_IoU_c1_r5,O_IoU_c2_r5,O_band_share_r5,O_acc_r5,O_mIoU_r10,O_IoU_c1_r10,O_IoU_c2_r10,O_band_share_r10,O_acc_r10,J_mIoU_r1,J_IoU_c1_r1,J_IoU_c2_r1,J_band_share_r1,J_acc_r1,J_mIoU_r2,J_IoU_c1_r2,J_IoU_c2_r2,J_band_share_r2,J_acc_r2,J_mIoU_r5,J_IoU_c1_r5,J_IoU_c2_r5,J_band_share_r5,J_acc_r5,J_mIoU_r10,J_IoU_c1_r10,J_IoU_c2_r10,J_band_share_r10,J_acc_r10,I_mIoU_r1,I_IoU_c1_r1,I_IoU_c2_r1,I_band_share_r1,I_acc_r1,I_mIoU_r2,I_IoU_c1_r2,I_IoU_c2_r2,I_band_share_r2,I_acc_r2,I_mIoU_r5,I_IoU_c1_r5,I_IoU_c2_r5,I_band_share_r5,I_acc_r5,I_mIoU_r10,I_IoU_c1_r10,I_IoU_c2_r10,I_band_share_r10,I_acc_r10,O8_mIoU_r1,O8_IoU_c1_r1,O8_IoU_c2_r1,O8_band_share_r1,O8_acc_r1,O8_mIoU_r2,O8_IoU_c1_r2,O8_IoU_c2_r2,O8_band_share_r2,O8_acc_r2,O8_mIoU_r5,O8_IoU_c1_r5,O8_IoU_c2_r5,O8_band_share_r5,O8_acc_r5,O8_mIoU_r10,O8_IoU_c1_r10,O8_IoU_c2_r10,O8_band_share_r10,O8_acc_r10,O32_mIoU_r1,O32_IoU_c1_r1,O32_IoU_c2_r1,O32_band_share_r1,O32_acc_r1,O32_mIoU_r2,O32_IoU_c1_r2,O32_IoU_c2_r2,O32_band_share_r2,O32_acc_r2,O32_mIoU_r5,O32_IoU_c1_r5,O32_IoU_c2_r5,O32_band_share_r5,O32_acc_r5,O32_mIoU_r10,O32_IoU_c1_r10,O32_IoU_c2_r10,O32_band_share_r10,O32_acc_r10
semseg-ptv3-pheno4d-tomato,1,Tomato01,T01_0315_a,2438364,0.9519448712064722,0.9121561835194005,0.9917335588935439,0.9961728437591763,0.5818748346643597,0.49051724137931035,0.6732324279494091,0.007800722123522165,0.7514326270963672,0.7105695796533908,0.6174546614901877,0.8036844978165939,0.0197878577603672,0.8509222797927462,0.8837671295532676,0.8221458939828681,0.9453883651236672,0.07987035569750865,0.9563960503817657,0.9207408118639635,0.8636973478939157,0.9777842758340114,0.18399344806599835,0.9805257186671809,0.591452249346849,0.5096720707442889,0.6732324279494091,0.00974423834997564,0.7759680134680135,0.7200919571930111,0.6364994165694282,0.8036844978165939,0.023629777998690926,0.8648339060710195,0.8895621153755343,0.8337358656274014,0.9453883651236672,0.09110083646248059,0.9590928120934379,0.92776283096037,0.8777413860867287,0.9777842758340114,0.21227019427780267,0.9819703550286712,0.6456126925156541,0.49051724137931035,0.8007081436519979,0.011596299814137677,0.832791059555807,0.7478800537728232,0.6174546614901877,0.8783054460554588,0.02900182253346916,0.8982847123039722,0.8914309985249493,0.8221458939828681,0.9607161030670306,0.10475261281744645,0.9667534501321328,0.9229746411322328,0.8636973478939157,0.98225193437055,0.22459403107985518,0.9840461469354067,0.5735150147270848,0.48712737127371275,0.6599026581804568,0.007246251995190218,0.7429396117493916,0.7066487751938945,0.6131842840703601,0.8001132663174289,0.019072213992660653,0.8482098699064616,0.8830718245910478,0.8213977385188772,0.9447459106632184,0.07895375751938595,0.9559417820671314,0.9204809450019016,0.8633071013971244,0.9776547886066788,0.18298375468141753,0.980418260750682,0.5960585222672143,0.5099514803445886,0.6821655641898401,0.008497910894353755,0.7611601756671975,0.7206069308846816,0.6326530612244898,0.8085608005448734,0.020817236474947955,0.8560283687943262,0.8850133500867037,0.8239925604463733,0.9460341397270342,0.08107690238208898,0.9569184855459167,0.9213451493998901,0.8647753478509851,0.9779149509487951,0.18515734320224544,0.980648133587017
semseg-ptv3-pheno4d-tomato,1,Tomato01,T01_0317_a,2450405,0.9042509562055252,0.8269362344424888,0.9815656779685615,0.9864740726532961,0.4760101072251204,0.4507158858478621,0.5013043286023787,0.013006829483289496,0.6461157128514057,0.6264982846438026,0.5798265811002792,0.6731699881873261,0.031079760284524395,0.7747577404868825,0.7824420644132821,0.7046440771858554,0.8602400516407088,0.11211493610239939,0.8951832182493894,0.8484425511544115,0.7510820134859651,0.9458030888228578,0.27820380712576087,0.9534187457460042,0.4780072367649575,0.45471014492753625,0.5013043286023787,0.015402351856121743,0.6650415982194903,0.637557430981865,0.6019448737764039,0.6731699881873261,0.035858970251856324,0.788969943893751,0.7904029783035957,0.7205659049664828,0.8602400516407088,0.12344694040372918,0.9002132266649036,0.8580931458250524,0.7703832028272469,0.9458030888228578,0.30020425195018785,0.9549442512594783,0.5653049620338693,0.4495773826872632,0.6810325413804752,0.018274122032888442,0.7469572790817124,0.6907463163145666,0.5775630703166935,0.8039295623124398,0.04569734390845595,0.8453789617510739,0.8093071423353806,0.7042250633093082,0.9143892213614528,0.16557467030960188,0.928882864008873,0.8562662311753009,0.7510820134859651,0.9614504488646365,0.3752595999436828,0.9654663537559078,0.46539296225762783,0.4423420207068904,0.4884439038083653,0.012262054639947274,0.636103437947216,0.619663665977729,0.5737245091350163,0.6656028228204417,0.029852208104374583,0.7693916609706083,0.7819055121774755,0.7051834631170728,0.8586275612378782,0.11071108653467487,0.8943517381960802,0.847562981552725,0.7496925066229343,0.9454334564825156,0.2762951430477819,0.9530969595368038,0.48591029335485736,0.4614445850659917,0.510376001643723,0.014097261473103426,0.6550775822139879,0.6345379673895797,0.588931608994524,0.6801443257846355,0.03282192127423834,0.7806582366618176,0.7832379959180076,0.7045982727300405,0.8618777191059745,0.11435089301564436,0.8961014396551109,0.8494850496900461,0.7527107026016513,0.9462593967784408,0.2805768842293417,0.9538127229912425
semseg-ptv3-pheno4d-tomato,1,Tomato01,T01_0319_a,2476596,0.9575929953599926,0.922502477346328,0.9926835133736572,0.9938738494288127,0.6139198184799364,0.5564124725749617,0.6714271643849109,0.01157839227714169,0.7673234524847428,0.7570982578149763,0.6989856593214411,0.8152108563085115,0.026873983483781772,0.8706953542881183,0.8894257653229337,0.8484278838094782,0.9304236468363892,0.10207680219139496,0.9499254360114397,0.9291008935107776,0.8848156035560965,0.9733861834654587,0.24906847947747635,0.9779035798470272,0.6044717225175023,0.5375162806500935,0.6714271643849109,0.013651398936281896,0.7584371025466592,0.7566743793113739,0.6981379023142364,0.8152108563085115,0.03136442116517995,0.8693564375555184,0.8878752806628114,0.8453269144892336,0.9304236468363892,0.11396489374932367,0.9496855568743467,0.9291296361042436,0.8848730887430284,0.9733861834654587,0.27465601979491205,0.977695189146913,0.677986931453762,0.5564124725749617,0.7995613903325622,0.016819860808949056,0.8398309967351641,0.7864252409540109,0.694322840664304,0.8785276412437178,0.03731411986452372,0.9047959139505692,0.8896586586363372,0.8388857318747929,0.9404315853978815,0.12085903393205835,0.9545334576154537,0.9308333149023105,0.8848156035560965,0.9768510262485245,0.28002023745495835,0.9803459856351218,0.60255873934082,0.5438522870331515,0.6612651916484886,0.010914174132559368,0.7587125416204218,0.7519454550917595,0.6916842334811368,0.812206676702382,0.025923889080011434,0.8678722178091366,0.8880438934420851,0.8464101161164812,0.9296776707676891,0.10063934529491286,0.9493185365286086,0.9289831865141207,0.8847747062304506,0.9731916667977908,0.2475510741356281,0.9777681361770981,0.6311264347439096,0.5755647073505553,0.6866881621372639,0.012490531358364464,0.7801124975754833,0.7671820633049367,0.7117138103161398,0.8226503162937335,0.028359086423461882,0.8766551812512459,0.8913055332651207,0.8506559388419612,0.9319551276882804,0.10423339131614523,0.9509614788645098,0.929424124344689,0.8851446435944755,0.9737036050949024,0.2517015290342066,0.9781347304860891
semseg-ptv3-pheno4d-tomato,1,Tomato01,T01_0321_a,1672545,0.9650955326218288,0.9369743447106661,0.9932167205329915,0.9943074775267631,0.6192548739962533,0.5570532915360502,0.6814564564564565,0.011319874801574845,0.7758939417947499,0.7286225955028629,0.654065540767252,0.8031796502384738,0.026489571282088075,0.8602866493623744,0.8806457875752904,0.8269046504891147,0.9343869246614662,0.09649067738087765,0.9518418688230009,0.9221564064391337,0.8734720017820845,0.9708408110961828,0.22941146576026356,0.9763044662380344,0.6175164146610848,0.5535763728657129,0.6814564564564565,0.013172739746912639,0.7802741466957154,0.7335444516300353,0.663909253021597,0.8031796502384738,0.03022878308206954,0.8657212365750905,0.8830658078905786,0.8317446911196911,0.9343869246614662,0.1056569479445994,0.9526302089227914,0.924735685469517,0.8786305598428511,0.9708408110961828,0.24276297498722008,0.9765560349923159,0.6802780869582291,0.5411084043848965,0.8194477695315617,0.018340313713532373,0.8524857375713122,0.7518384863040992,0.6246862148160017,0.8789907577921966,0.04242516643797327,0.9009132162687787,0.8808995324951581,0.8100279402776565,0.9517711247126596,0.13360955908510683,0.9610369269873091,0.9257178845852692,0.8734476805702511,0.9779880886002872,0.28885321471171177,0.9811765192912734,0.615412475668055,0.5564697926059513,0.6743551587301587,0.010352486779130008,0.7725093849263645,0.7192887617995871,0.6425664917143362,0.7960110318848379,0.024984081145798767,0.8548591667264939,0.8774829220219875,0.8220740842553776,0.9328917597885974,0.09417265305268319,0.950662823475633,0.921341460456121,0.8722231595523311,0.9704597613599107,0.22663246728787567,0.976013908345271,0.627830334530335,0.5619400077911959,0.6937206612694741,0.012406841071540676,0.7830466001638475,0.7372578899379845,0.6628838097258313,0.8116319701501377,0.02835678561712839,0.8658809142278823,0.8796540868868123,0.8244692492886846,0.93483892448494,0.09962960637830372,0.9518468509016713,0.9224417067009565,0.873526587528007,0.9713568258739058,0.23272497899907027,0.9766418407010531
semseg-ptv3-pheno4d-tomato,1,Tomato01,T01_0324_a,2932759,0.9665808786800685,0.9375077839294408,0.9956539734306962,0.9959546624867573,0.5597371946311906,0.5199154035953472,0.5995589856670341,0.006650734001668736,0.7206870033324788,0.7324497445075213,0.6662807267545422,0.7986187622605003,0.017790415100592993,0.856367992333493,0.8892180306462192,0.8325964664797261,0.9458395948127122,0.07776568071225765,0.9573329007138222,0.9286514052813186,0.8765398270151779,0.9807629835474595,0.20877133102310827,0.9830746264756417,0.5659454629676403,0.5435339308578745,0.588356995077406,0.007458164820225596,0.7245005257623555,0.7403488985142845,0.6888976689055709,0.791800128122998,0.020225323662803524,0.8566154157394295,0.8932700929858397,0.8434240257529328,0.9431161602187464,0.08518190550263421,0.9564843205853861,0.9333388568191501,0.8871223497537463,0.979555363884554,0.22554188734907982,0.9825023433011822,0.6876545317378591,0.5152838427947598,0.8600252206809584,0.015531450078236909,0.8781558726673985,0.793000563507295,0.6610701188530023,0.9249310081615877,0.03994463916059929,0.9345187284460682,0.8982280284182098,0.8249326926353815,0.9715233642010382,0.13952697783895643,0.9748924117605371,0.930818293383745,0.8753065213528402,0.98633006541465,0.2877495218666109,0.9875269581703994,0.5496523456369088,0.5096144647469626,0.589690226526855,0.006076189690322321,0.7123456790123457,0.7233266960268896,0.6554317679687868,0.7912216240849924,0.016725547513450643,0.8505667454945772,0.8875543323133477,0.8304030533811602,0.9447056112455352,0.07521074864999136,0.9564864558540179,0.9283667247316691,0.8763171098845961,0.9804163395787423,0.20527019097034568,0.9828025541188822,0.572994905304028,0.5279418808877535,0.6180479297203023,0.007533520483612871,0.7323707793971214,0.7453549151432582,0.6830165790537809,0.8076932512327356,0.019658621796063026,0.8640337183890103,0.8904200118522413,0.8334094870623276,0.9474305366421549,0.08064215300336645,0.9583770253357237,0.9291982499162013,0.8773769095147377,0.981019590317665,0.21145003731980705,0.9832890416878987
semseg-ptv3-pheno4d-tomato,1,Tomato01,T01_0325_a,3011661,0.975026539048721,0.9579513075859735,0.9921017705114686,0.9932495722460131,0.5633816011816508,0.49222294232015557,0.6345402600431461,0.00771235540786297,0.730141645498773,0.7391748124565463,0.6838322920804594,0.7945173328326331,0.020434902865893605,0.8577417415465609,0.8947255817464896,0.853041224588969,0.9364099389040104,0.07783113703700384,0.9535539524148787,0.9428845444114091,0.9083582382048895,0.9774108506179289,0.2015618623742845,0.981511804901192,0.5455754139198621,0.5010767060221282,0.5900741218175959,0.00940676922136987,0.7146840804800565,0.7027937240284389,0.6928469384364929,0.7127405096203848,0.02526778412311346,0.8120844174616941,0.8837017301636779,0.8640025820024864,0.9034008783248695,0.0909737184895644,0.93454679504493,0.9408953547049337,0.9166459194343475,0.9651447899755199,0.22760828659002458,0.973341269389726,0.6360833184038618,0.49102957814772913,0.7811370586599944,0.011572351602653817,0.8192930104441639,0.7795926563559943,0.6814044681080692,0.8777808446039194,0.030349033307533618,0.9031082810910165,0.9060465708317053,0.8530531260123096,0.9590400156511009,0.10924104671807351,0.9669085128435821,0.9453127394576699,0.9083582382048895,0.9822672407104505,0.24664462567334106,0.9848911565541659,0.5505098386927563,0.4776711001497402,0.6233485772357723,0.007028347480011861,0.7198469315443852,0.7214549245886572,0.6592510490064128,0.7836588001709015,0.018741485180436973,0.8474921602324469,0.890997950532198,0.8473068640835456,0.9346890369808504,0.07514623989884651,0.9520623909153172,0.9421663669689713,0.9073948775496733,0.9769378563882694,0.19776262999056002,0.981156626829686,0.5817397069310517,0.5147630707187095,0.6487163431433939,0.008738699342323056,0.7439775058895053,0.7559532663230575,0.7065624384155554,0.8053440942305595,0.02236871945414839,0.8673831401131118,0.8985487732108975,0.8584732373379919,0.9386243090838032,0.08167187475615616,0.9552055551941716,0.9432114068567072,0.9085712889909378,0.9778515247224766,0.2049536783854491,0.981808048913651
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0305_a,1518307,0.9650762643813999,0.9454617050600512,0.9846908237027487,0.9994882457895538,0.8454238350630354,0.8316326530612245,0.8592150170648464,0.0013086944866881336,0.9169602415702064,0.9206541604750058,0.8990208078335373,0.9422875131164743,0.0028505434013015815,0.9618761552680222,0.9562778749432852,0.9265033407572383,0.9860524091293322,0.009161520035144408,0.988138030194105,0.9768877571805868,0.9589450111968151,0.9948305031643586,0.02356045253035124,0.9953874538745388,0.8204664525828567,0.7817178881008668,0.8592150170648464,0.001829669493718991,0.900287976961843,0.911135091046972,0.8799826689774697,0.9422875131164743,0.00485935980009313,0.9624559501219843,0.9630996704246488,0.9401469317199654,0.9860524091293322,0.028126064096391575,0.9935134881978269,0.9701461041122049,0.9454617050600512,0.9948305031643586,0.09465674596771272,0.9980726144254721,0.8454238350630354,0.8316326530612245,0.8592150170648464,0.0013086944866881336,0.9169602415702064,0.9206541604750058,0.8990208078335373,0.9422875131164743,0.0028505434013015815,0.9618761552680222,0.9562778749432852,0.9265033407572383,0.9860524091293322,0.009161520035144408,0.988138030194105,0.9768877571805868,0.9589450111968151,0.9948305031643586,0.02356045253035124,0.9953874538745388,0.8408781830848131,0.8309426229508197,0.8508137432188065,0.0012625905037650488,0.9139280125195618,0.91975194733643,0.8988350705088902,0.9406688241639698,0.0027971945067762974,0.961149046385684,0.9562003883273371,0.9265033407572383,0.985897435897436,0.009075898352572965,0.9880261248185777,0.9768629848013175,0.9589450111968151,0.99478095840582,0.02336088814712703,0.9953480504102173,0.8544401939182966,0.8383937316356513,0.8704866562009419,0.001402878337516721,0.9225352112676056,0.9227845779388337,0.9000605693519079,0.9455085865257595,0.0029730482702114923,0.963447053610988,0.9564136594021744,0.9266014234875445,0.9862258953168044,0.009261631540920249,0.9882662494666477,0.9768956690166983,0.9589450111968151,0.9948463268365817,0.02362499810644356,0.9954000557568999
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0307_a,2660027,0.9588493465431527,0.9324632178452776,0.9852354752410277,0.9994650430239994,0.6235617047851061,0.7407881269191402,0.5063352826510721,0.0018597555588721467,0.7952294319789771,0.7926385028011802,0.837160751565762,0.7481162540365985,0.004007478119582996,0.8902439024390244,0.9106212116126378,0.8868143561961884,0.934428067029087,0.010154032271101008,0.9566827101073676,0.9512381456319359,0.9257519989846428,0.976724292279229,0.02438133146768811,0.9819597563796161,0.6478081206863882,0.7892809587217043,0.5063352826510721,0.0032116215361723773,0.8518084981856491,0.8048797118505793,0.86164316966456,0.7481162540365985,0.0077890186828930685,0.9313190791061344,0.9236759108857343,0.9129237547423816,0.934428067029087,0.03595940943456589,0.9851233102986838,0.9545937550622533,0.9324632178452776,0.976724292279229,0.1041049583331297,0.9948613689053235,0.6235617047851061,0.7407881269191402,0.5063352826510721,0.0018597555588721467,0.7952294319789771,0.7926385028011802,0.837160751565762,0.7481162540365985,0.004007478119582996,0.8902439024390244,0.9106212116126378,0.8868143561961884,0.934428067029087,0.010154032271101008,0.9566827101073676,0.9512381456319359,0.9257519989846428,0.976724292279229,0.02438133146768811,0.9819597563796161,0.6074485381645036,0.7322097378277154,0.482687338501292,0.00175637314959585,0.7857448630136986,0.7855248479275656,0.8353967360720315,0.7356529597830999,0.003896201053598328,0.8871092242377461,0.9096233943143104,0.8868143561961884,0.9324324324324325,0.00995591398132425,0.9558207151757732,0.9510127613352806,0.9257519989846428,0.9762735236859182,0.02402231255547406,0.9816901408450704,0.631762523918729,0.7446965959546127,0.5188284518828452,0.0019435892943943803,0.7998065764023211,0.7974557826824074,0.8385093167701864,0.7564022485946283,0.00408943217493657,0.8924434638720353,0.9109612546371957,0.8868143561961884,0.9351081530782029,0.01022433230940889,0.9569805493252932,0.9512978021285878,0.9257519989846428,0.976843605272533,0.024478698900424693,0.9820315139601314
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0309_a,2530683,0.8588178812386966,0.753199268738574,0.9644364937388193,0.9962085334275371,0.6495983743768943,0.7048453712098318,0.5943513775439568,0.005619036441940772,0.7939521800281294,0.7659245050268495,0.7845590839334199,0.747289926120279,0.010975297972918774,0.8682268226822683,0.7427041218035672,0.6583136682024198,0.8270945754047145,0.027814625537848872,0.8702656627361841,0.8130554108399525,0.6982019452265165,0.9279088764533885,0.060382908487550596,0.9382043060009162,0.6560584726547622,0.7177655677655678,0.5943513775439568,0.006984675678463087,0.8256392849060874,0.7738339791265052,0.8003780321327313,0.747289926120279,0.016540989132182892,0.9089345437171524,0.7684188097204474,0.7097430440361804,0.8270945754047145,0.06094560243222877,0.9398057497049938,0.8405540725959812,0.753199268738574,0.9279088764533885,0.15998487364873434,0.976301093434699,0.6495983743768943,0.7048453712098318,0.5943513775439568,0.005619036441940772,0.7939521800281294,0.7659245050268495,0.7845590839334199,0.747289926120279,0.010975297972918774,0.8682268226822683,0.7427041218035672,0.6583136682024198,0.8270945754047145,0.027814625537848872,0.8702656627361841,0.8130554108399525,0.6982019452265165,0.9279088764533885,0.060382908487550596,0.9382043060009162,0.63134248196848,0.6739741427768409,0.5887108211601191,0.005155130057774917,0.7777096428023915,0.7648566432558943,0.7813243820567592,0.7483889044550294,0.010699878254210425,0.867346185094911,0.7431647190775866,0.659486640648454,0.8268427975067193,0.027674347201921377,0.8702934247162133,0.8125642423808478,0.6975730178577154,0.9275554669039802,0.0601047227171479,0.937918293821414,0.6546813483150078,0.7062651772705196,0.603097519359496,0.00588378710411379,0.796910678307589,0.7653035976598124,0.7813923607055251,0.7492148346140995,0.011200138460644814,0.8675910245554614,0.7424768444594305,0.6563934181560389,0.8285602707628221,0.02820029217408897,0.8708208390550122,0.8133559481286099,0.6982405630198336,0.9284713332373861,0.06079149383782955,0.9386196406749695
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0311_a,2801320,0.9732262210246858,0.9517081260364842,0.9947443160128873,0.9992203675410164,0.6123268853304986,0.528234649122807,0.6964191215381902,0.0027115788271243556,0.7734333859926277,0.8067775119812123,0.7656271278768896,0.847927896085535,0.006046792226521783,0.8984001416848693,0.9413333342159425,0.9218828015069674,0.9607838669249174,0.022915982465409164,0.9731910584936522,0.9654583550747946,0.9443600271572209,0.9865566829923683,0.05612675453000728,0.9890541821165306,0.6502041210592129,0.6039891205802357,0.6964191215381902,0.0043925720731655075,0.8225111743193824,0.8259827905730501,0.8040376850605653,0.847927896085535,0.012776476803792498,0.9389790729513006,0.9437500973440773,0.9267163277632373,0.9607838669249174,0.046493081832850225,0.9832312157368591,0.9683012143232657,0.9500457456541629,0.9865566829923683,0.11335191980923279,0.9931220180452549,0.6123268853304986,0.528234649122807,0.6964191215381902,0.0027115788271243556,0.7734333859926277,0.8067775119812123,0.7656271278768896,0.847927896085535,0.006046792226521783,0.8984001416848693,0.9413333342159425,0.9218828015069674,0.9607838669249174,0.022915982465409164,0.9731910584936522,0.9654583550747946,0.9443600271572209,0.9865566829923683,0.05612675453000728,0.9890541821165306,0.5964530704706718,0.5099658314350797,0.6829403095062638,0.0025769994145617065,0.7616013298240754,0.8017586235078158,0.7593343588309327,0.844182888184699,0.005881156026444676,0.8955386949924128,0.9398645759070607,0.9200241646916678,0.9597049871224538,0.022313766367283994,0.972467524156908,0.9653439424795629,0.9442663298681953,0.9864215550909307,0.055653406251338654,0.9889610847770729,0.6298842075680007,0.5524057217165149,0.7073626934194864,0.0028575814258992188,0.7850093691442849,0.8110982418019006,0.7709303873286304,0.8512660962751707,0.006198149443833621,0.900881184127167,0.9433136079801578,0.9253135442433711,0.9613136717169447,0.023491782445418587,0.9738481643569171,0.9655579799112056,0.9444713322363114,0.9866446275860998,0.056449816515071465,0.9891168249712269
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0313_a,3583327,0.7648045918666666,0.6345616210875917,0.8950475626457416,0.995138596058914,0.5732256334229797,0.5100200400801603,0.6364312267657992,0.0010347925266100471,0.7362459546925566,0.716734681842307,0.6683870967741935,0.7650822669104205,0.0017994450408796072,0.8405707196029777,0.7376228474254805,0.6543054682589566,0.8209402265920042,0.005738521770410571,0.8662646500996937,0.7465515103688766,0.6539367429340511,0.839166277803702,0.01401965268589777,0.8764655532774648,0.6184755787208546,0.6005199306759099,0.6364312267657992,0.0021100502410190307,0.8170876868139135,0.7761249742394074,0.7871676815683945,0.7650822669104205,0.004948473862418919,0.9191856530566208,0.814602595824109,0.8082649650562139,0.8209402265920042,0.01900412661194471,0.9536697112984228,0.8133266756133298,0.7874870734229577,0.839166277803702,0.05547023757530362,0.9667401191338646,0.5732256334229797,0.5100200400801603,0.6364312267657992,0.0010347925266100471,0.7362459546925566,0.716734681842307,0.6683870967741935,0.7650822669104205,0.0017994450408796072,0.8405707196029777,0.7376228474254805,0.6543054682589566,0.8209402265920042,0.005738521770410571,0.8662646500996937,0.7465515103688766,0.6539367429340511,0.839166277803702,0.01401965268589777,0.8764655532774648,0.5661875812836221,0.5017994858611825,0.6305756767060617,0.001004373868195674,0.7307585440400111,0.7126216676804284,0.6657971959569612,0.7594461394038958,0.0017589798530806705,0.8373790258607012,0.736350650310529,0.6536171291017357,0.8190841715193224,0.005657033254291333,0.865127522075872,0.7456482579459351,0.6535863078482153,0.837710208043655,0.01387760592321047,0.8755630630630631,0.5913223267539814,0.5309352517985612,0.6517094017094017,0.0010925600705712875,0.750191570881226,0.7244233977725525,0.6776193428394296,0.7712274527056753,0.0018787009949133863,0.845513963161022,0.7373808233823782,0.6526161009680186,0.8221455457967378,0.005934708163670243,0.8666886109282422,0.7489417446932312,0.6577144423129625,0.8401690470734998,0.014311002038050113,0.8775374895185352
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0315_a,2136519,0.9859807578651281,0.9735974188922746,0.9983640968379817,0.9993105607766652,0.7173141404646233,0.6537414965986394,0.780886784330607,0.0030741594153854937,0.845006090133983,0.8590615795873315,0.8079809628409299,0.9101421963337331,0.007530005583849243,0.9347961213326703,0.9462700026789703,0.9152049147199095,0.9773350906380313,0.026962081778818724,0.9817897751931256,0.9784945929725064,0.9637626088158077,0.9932265771292051,0.08554522566848223,0.9942605146386969,0.73117109169582,0.6814553990610329,0.780886784330607,0.0043369611971623,0.8535506151521692,0.8685782071716059,0.8270142180094787,0.9101421963337331,0.011050217667149228,0.9381591765852005,0.9511197502642106,0.92490440989039,0.9773350906380313,0.03932097023242012,0.9824663730508273,0.9786173935345484,0.9640082099398916,0.9932265771292051,0.11073152169486908,0.9937737763124525,0.7741082314547048,0.6537414965986394,0.8944749663107702,0.00541488280703331,0.9120062235283949,0.8816142015569837,0.8079809628409299,0.9552474402730375,0.013037094451301393,0.9623393408487111,0.9547229277096735,0.9238088320743754,0.9856370233449716,0.04013725129521432,0.987767334468363,0.9791607122625656,0.9638462864035844,0.994475138121547,0.10195790442303579,0.9951844285812657,0.7028753522516659,0.6361350574712644,0.7696156470320673,0.0028869389881391178,0.8357652399481194,0.8548823787319294,0.8020007550018875,0.9077640024619713,0.007311893786107215,0.9328511074126232,0.9451975152264975,0.9134059765560508,0.9769890538969443,0.026516029110904234,0.9814834427734237,0.9784175797737094,0.9636621865040875,0.9931729730433311,0.08493863148420398,0.9942195257696738,0.7317950344040334,0.6626229508196722,0.8009671179883946,0.0033657552308217244,0.8569044639132248,0.8633124314501888,0.8113309352517986,0.9152939276485789,0.007907722795818806,0.9379106244451021,0.9469871870083377,0.9159724447292534,0.9780019292874219,0.02767164719808249,0.9822567277278801,0.9786025454780867,0.9638662119802969,0.9933388789758765,0.08680615524598657,0.994343885303268
semseg-ptv3-pheno4d-tomato,1,Tomato02,T02_0317_a,2842484,0.8538290713308585,0.7286531013708736,0.9790050412908433,0.9891299300189552,0.538032612238318,0.39919328605816146,0.6768719384184745,0.012213261358727086,0.7339843299919345,0.631701962969027,0.48439748674927163,0.7790064391887825,0.028238681378681463,0.8170005481636518,0.7390621434492908,0.5742964524704373,0.9038278344281442,0.09596078641075904,0.9148724002536964,0.7900822645983695,0.6288230331153765,0.9513414960813625,0.2203512842992256,0.9550471385578235,0.5360257556309053,0.3951795728433361,0.6768719384184745,0.013275712369884932,0.7313440746237015,0.6375069919930081,0.4960075447972336,0.7790064391887825,0.03135461800312684,0.8201178120617111,0.7468828696077423,0.5899379047873405,0.9038278344281442,0.10481044044575097,0.9175421754687468,0.8013605560170476,0.6513796159527326,0.9513414960813625,0.2415067244002077,0.957024176995946,0.5507938329359481,0.39919328605816146,0.7023943798137346,0.013075535341623735,0.7515268921354965,0.6419215799984309,0.48439748674927163,0.7994456732475902,0.030621808249404393,0.8312423887318766,0.7438481984439438,0.5768333576323079,0.9108630392555797,0.10277982215555127,0.9205202806777341,0.7917836784340082,0.6288230331153765,0.9547443237526401,0.23565796676428083,0.9579669599644102,0.5299895277962755,0.3894886942350784,0.6704903613574726,0.011617303738561062,0.7277269698988553,0.6259367574561677,0.47722366148531953,0.774649853427016,0.027347911193167665,0.813098178450139,0.7376204536978672,0.5725258330109962,0.9027150743847382,0.09486069226774892,0.913929684023142,0.7899536849179446,0.6287838835565869,0.9511234862793023,0.21944046123038863,0.9548605544475725,0.5444520515151007,0.4067848977321881,0.6821192052980133,0.012940442232920221,0.7390098686893402,0.637099741760062,0.49202445605765616,0.7821750274624679,0.029087234967725414,0.820125786163522,0.7408175483478396,0.5768047897217521,0.9048303069739271,0.0971154103242094,0.9157577096819768,0.7905649375264744,0.6295750559136956,0.9515548191392532,0.22130186132973836,0.9552402284725943
