model,seed,plant,scan,n_points,mIoU_global,IoU_c1_global,IoU_c2_global,acc_global,O_mIoU_r1,O_IoU_c1_r1,O_IoU_c2_r1,O_band_share_r1,O_acc_r1,O_mIoU_r2,O_IoU_c1_r2,O_IoU_c2_r2,O_band_share_r2,O_acc_r2,O_mIoU_r5,O_IoU_c1_r5,O_IoU_c2_r5,O_band_share_r5,O_acc_r5,O_mIoU_r10,O_IoU_c1_r10,O_IoU_c2_r10,O_band_share_r10,O_acc_r10,J_mIoU_r1,J_IoU_c1_r1,J_IoU_c2_r1,J_band_share_r1,J_acc_r1,J_mIoU_r2,J_IoU_c1_r2,J_IoU_c2_r2,J_band_share_r2,J_acc_r2,J_mIoU_r5,J_IoU_c1_r5,J_IoU_c2_r5,J_band_share_r5,J_acc_r5,J_mIoU_r10,J_IoU_c1_r10,J_IoU_c2_r10,J_band_share_r10,J_acc_r10,I_mIoU_r1,I_IoU_c1_r1,I_IoU_c2_r1,I_band_share_r1,I_acc_r1,I_mIoU_r2,I_IoU_c1_r2,I_IoU_c2_r2,I_band_share_r2,I_acc_r2,I_mIoU_r5,I_IoU_c1_r5,I_IoU_c2_r5,I_band_share_r5,I_acc_r5,I_mIoU_r10,I_IoU_c1_r10,I_IoU_c2_r10,I_band_share_r10,I_acc_r10,O8_mIoU_r1,O8_IoU_c1_r1,O8_IoU_c2_r1,O8_band_share_r1,O8_acc_r1,O8_mIoU_r2,O8_IoU_c1_r2,O8_IoU_c2_r2,O8_band_share_r2,O8_acc_r2,O8_mIoU_r5,O8_IoU_c1_r5,O8_IoU_c2_r5,O8_band_share_r5,O8_acc_r5,O8_mIoU_r10,O8_IoU_c1_r10,O8_IoU_c2_r10,O8_band_share_r10,O8_acc_r10,O32_mIoU_r1,O32_IoU_c1_r1,O32_IoU_c2_r1,O32_band_share_r1,O32_acc_r1,O32_mIoU_r2,O32_IoU_c1_r2,O32_IoU_c2_r2,O32_band_share_r2,O32_acc_r2,O32_mIoU_r5,O32_IoU_c1_r5,O32_IoU_c2_r5,O32_band_share_r5,O32_acc_r5,O32_mIoU_r10,O32_IoU_c1_r10,O32_IoU_c2_r10,O32_band_share_r10,O32_acc_r10
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0313_a,1554168,0.9517963356579534,0.9316264947332908,0.971966176582616,0.9964778582495586,0.4518816509300646,0.5861221983420325,0.31764110351809666,0.004998816086806575,0.6529797914789548,0.5429629477439738,0.6265285167553439,0.4593973787326037,0.009080742879791631,0.7165025154113229,0.728657433474807,0.7316659335134795,0.7256489334361347,0.017505829485615455,0.8430550961149704,0.8535567009969,0.8504995766299746,0.8566138253638254,0.0359645804057219,0.9210305036228643,0.44988308007803335,0.5821250566379701,0.31764110351809666,0.008270019714728395,0.7129852952618065,0.5630539828638972,0.6667105869951907,0.4593973787326037,0.01724910048334543,0.8112876753207997,0.7684734838953295,0.8112980343545245,0.7256489334361347,0.040590206464166036,0.9155411831843256,0.8631252569344439,0.8696366885050625,0.8566138253638254,0.08313258283531767,0.9576477144316652,0.4518816509300646,0.5861221983420325,0.31764110351809666,0.004998816086806575,0.6529797914789548,0.5429629477439738,0.6265285167553439,0.4593973787326037,0.009080742879791631,0.7165025154113229,0.728657433474807,0.7316659335134795,0.7256489334361347,0.017505829485615455,0.8430550961149704,0.8535567009969,0.8504995766299746,0.8566138253638254,0.0359645804057219,0.9210305036228643,0.444900725817644,0.5819868820988642,0.30781456953642383,0.004769754621122041,0.6475111290975314,0.5363126131785707,0.6201720841300191,0.4524531422271224,0.008842673378939729,0.7109073710252493,0.727145109001066,0.729951935239059,0.724338282763073,0.017393229046023338,0.8420390648120746,0.8527588693170514,0.848913229505391,0.8566045091287116,0.03576382990770625,0.9205872299084252,0.4638428782061205,0.5987224157955865,0.32896334061665455,0.005303802420330363,0.6646851874317603,0.5468835683551335,0.627206838877532,0.466560297832735,0.009182404990966227,0.7188704365496461,0.7297737934095991,0.7323387450636244,0.727208841755574,0.017588832095371928,0.8437957272461223,0.8539080265889563,0.8508027716748352,0.8570132815030774,0.0360585213438959,0.9212362377545011
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0315_a,1301557,0.9809232480925627,0.9870455479149629,0.9748009482701625,0.9974077201382652,0.33160049580640166,0.0595903165735568,0.6036106750392465,0.001003413603860607,0.613323124042879,0.6005618739646498,0.5369913686806412,0.6641323792486583,0.0023871409396591927,0.7582877373672353,0.8502072093984159,0.8377372534425009,0.8626771653543307,0.008337706300991812,0.9196461481754515,0.9458262749945239,0.9439055520102106,0.9477469979788372,0.02428860203586935,0.9721949830765824,0.5858333714554402,0.5680560678716341,0.6036106750392465,0.004200353883848345,0.7858057435522224,0.6858104176909825,0.7074884561333066,0.6641323792486583,0.008961574483484011,0.8750857338820301,0.8752857267521867,0.8878942881500427,0.8626771653543307,0.0266388640681891,0.9544877711121366,0.9499802897876738,0.9533952408589669,0.9465653387163807,0.06953364316737569,0.9822545358113632,0.33160049580640166,0.0595903165735568,0.6036106750392465,0.001003413603860607,0.613323124042879,0.6005618739646498,0.5369913686806412,0.6641323792486583,0.0023871409396591927,0.7582877373672353,0.8502072093984159,0.8377372534425009,0.8626771653543307,0.008337706300991812,0.9196461481754515,0.9458262749945239,0.9439055520102106,0.9477469979788372,0.02428860203586935,0.9721949830765824,0.31728482005747727,0.036072144288577156,0.5984974958263773,0.0009342656525991562,0.6044407894736842,0.5808329188889116,0.5039630118890357,0.6577028258887876,0.002271894354223442,0.7460263780858979,0.8475293556654944,0.8354095885239713,0.8596491228070176,0.008174056149673046,0.9180374095309709,0.9453236661384924,0.9432537120723047,0.9473936202046801,0.024063487038984848,0.9719348659003831,0.33322865104973276,0.07667731629392971,0.5897799858055358,0.00111942849986593,0.6032944406314344,0.628079521216663,0.5854326396495071,0.670726402783819,0.0025876699983174,0.7752375296912114,0.852714436243574,0.8400146439685154,0.8654142285186326,0.00851518604256287,0.9211404854281332,0.9462709075515516,0.9442081878768644,0.9483336272262387,0.02450065575307113,0.9724356361127662
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0317_a,803846,0.7102823698918825,0.6300403877221324,0.7905243520616326,0.9430226685210849,0.350911836739338,0.4634246015529219,0.23839907192575405,0.003555407379025336,0.5405878236529041,0.4545312525022559,0.5759429153924567,0.3331195896120551,0.007394451175971517,0.6500672947510094,0.7043853996426556,0.7597650787731891,0.649005720512122,0.019272348186095346,0.8336560805577072,0.8519862273695689,0.8656219392752204,0.8383505154639175,0.04310651542708429,0.920810366223197,0.3702465918879817,0.5020941118502094,0.23839907192575405,0.006264881581795518,0.5986894360603654,0.47182726205493586,0.6105349344978166,0.3331195896120551,0.013090815902548498,0.7287845671386487,0.7217996605502868,0.7945936005884516,0.649005720512122,0.03494450429559891,0.8807048771804913,0.8550852671609794,0.879163235051886,0.831007299270073,0.08452862861791935,0.9460175428268676,0.350911836739338,0.4634246015529219,0.23839907192575405,0.003555407379025336,0.5405878236529041,0.4545312525022559,0.5759429153924567,0.3331195896120551,0.007394451175971517,0.6500672947510094,0.7043853996426556,0.7597650787731891,0.649005720512122,0.019272348186095346,0.8336560805577072,0.8519862273695689,0.8656219392752204,0.8383505154639175,0.04310651542708429,0.920810366223197,0.34529852962811836,0.46123348017621146,0.2293635790800252,0.0032767470386118732,0.5356871678056189,0.44197429247266207,0.5579835569017741,0.32596502804355,0.006978948704105015,0.6358288770053476,0.7003934566921864,0.75672613990371,0.6440607734806629,0.018978759613159736,0.8310828526481384,0.8506466804032737,0.8641516906777563,0.837141670128791,0.0426748407033188,0.9200093283582089,0.359922996371629,0.4805565465572601,0.2392894461859979,0.004056747187894199,0.5535111928856179,0.47415740521802985,0.5983452425723956,0.349969567863664,0.008046317329438724,0.6697588126159555,0.7137865221395404,0.7683529517476863,0.6592200925313946,0.020048616277247133,0.8400347480764457,0.8546356506617393,0.8683806600153492,0.8408906413081294,0.04397608497149952,0.9223762376237624
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0319_a,860826,0.7200001467767976,0.716102531118209,0.7238977624353861,0.9097564432301068,0.5150828783817645,0.6498378879110699,0.380327868852459,0.0030470733922999538,0.7117804041174228,0.6874927487558391,0.7892712117973926,0.5857142857142857,0.007054851967761197,0.8376420220648774,0.844851002567127,0.8951207243460765,0.7945812807881774,0.01947780387674164,0.9253891572732152,0.929600839981521,0.9461008186126669,0.9131008613503752,0.04223269278576623,0.965589327465273,0.4998292456555069,0.6193306224585549,0.380327868852459,0.005468003986868426,0.7414489058848523,0.682217261904762,0.778720238095238,0.5857142857142857,0.013205920824882148,0.8691942294159043,0.8450576191073438,0.8955339574265101,0.7945812807881774,0.03570756459493556,0.9430021471793871,0.9131813035648975,0.9345715623536757,0.8917910447761194,0.07852225653035573,0.9689913305914726,0.5150828783817645,0.6498378879110699,0.380327868852459,0.0030470733922999538,0.7117804041174228,0.6874927487558391,0.7892712117973926,0.5857142857142857,0.007054851967761197,0.8376420220648774,0.844851002567127,0.8951207243460765,0.7945812807881774,0.01947780387674164,0.9253891572732152,0.929600839981521,0.9461008186126669,0.9131008613503752,0.04223269278576623,0.965589327465273,0.4985642785388533,0.631979695431472,0.36514886164623467,0.0027729181042394167,0.6962714704650188,0.6758111813963137,0.7782774904429953,0.5733448723496322,0.006705187807989071,0.8291753291753292,0.8431394533564971,0.8937760040757409,0.7925029026372533,0.019231528787466923,0.9244337058290547,0.9292070111395762,0.9455613577023498,0.9128526645768025,0.04191787887447637,0.965330894579315,0.5329988866387888,0.6567779151215493,0.40921985815602835,0.003489671548024804,0.7227030625832224,0.7124515907372253,0.8024162120031177,0.6224869694713329,0.007904036355779217,0.8509700176366843,0.8588425479068083,0.9058619911204756,0.8118231046931408,0.02170705810465762,0.9330514823932355,0.9340268582162466,0.9501295594977078,0.9179241569347855,0.04539361032310827,0.9679854642235644
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0321_a,1114990,0.3053558239360016,0.28622656175997857,0.32448508611202465,0.5740831756338622,0.5499862090270193,0.6576131687242799,0.44235924932975873,0.0013856626516829747,0.7307443365695793,0.6994129407922511,0.7885357885357885,0.6102900930487137,0.00401976699342595,0.8411423471664435,0.8740408439038725,0.922121080768675,0.82596060703907,0.017002843074825785,0.9431374617575694,0.948446879738795,0.9596627318718381,0.937231027605752,0.04260845388747881,0.9748252925823019,0.48150898004309517,0.6171184891867194,0.3458994708994709,0.0047874868832904335,0.7379168227800674,0.6088527288171586,0.7168231046931408,0.5008823529411764,0.011964232863075006,0.8420539730134933,0.779324851663763,0.8418115874639636,0.7168381158635625,0.03901380281437502,0.9184367816091954,0.8551529431563183,0.8733718092022721,0.8369340771103646,0.0907174055372694,0.9436376039308347,0.5499862090270193,0.6576131687242799,0.44235924932975873,0.0013856626516829747,0.7307443365695793,0.6994129407922511,0.7885357885357885,0.6102900930487137,0.00401976699342595,0.8411423471664435,0.8740408439038725,0.922121080768675,0.82596060703907,0.017002843074825785,0.9431374617575694,0.948446879738795,0.9596627318718381,0.937231027605752,0.04260845388747881,0.9748252925823019,0.5212225393076144,0.6188642925890279,0.42358078602620086,0.0011928358101866384,0.7022556390977444,0.6822933164396578,0.7792207792207793,0.5853658536585366,0.0037139346541224584,0.8316831683168316,0.8720723403141006,0.920605612998523,0.8235390676296782,0.01664319859370936,0.9420703777550251,0.9483301054300795,0.9593799925218396,0.9372802183383194,0.04240127714149903,0.974723438458447,0.5655913127930636,0.6724367509986684,0.45874587458745875,0.0017210916689835783,0.7436164669098488,0.7059554445341121,0.7928402211108186,0.6190706679574056,0.004554300935434398,0.8450177235131942,0.8783545232502605,0.9237738419618529,0.8329352045386682,0.018169669683136172,0.9447652895009625,0.9475730432926794,0.9585847324239245,0.9365613541614345,0.044073937882850966,0.9742989703308779
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0324_a,1214597,0.5584877483907783,0.49073778619537284,0.6262377105861837,0.7542180657452636,0.36254225324556094,0.268018018018018,0.4570664884731039,0.0029540662458412133,0.5471014492753623,0.4097918783224115,0.3763171098845961,0.4432666467602269,0.007367052610865991,0.5832588287885561,0.5208676466010005,0.5638024183174685,0.4779328748845325,0.02686899440719844,0.6882794545733109,0.6252992179988773,0.6838217583299879,0.5667766776677667,0.05798466487238154,0.7763389560970069,0.32721247293401967,0.2869793374877009,0.36744560838033846,0.004475558559752741,0.5406548933038999,0.3831271282273394,0.3983028374436489,0.36795141901102985,0.010634803148698704,0.5919331114035766,0.4911270311320513,0.5774466207271123,0.40480744153699033,0.0372172827695112,0.6933014777453322,0.6015556387487122,0.6939448990816514,0.5091663784157731,0.0793275465030788,0.7920415979076502,0.36254225324556094,0.268018018018018,0.4570664884731039,0.0029540662458412133,0.5471014492753623,0.4097918783224115,0.3763171098845961,0.4432666467602269,0.007367052610865991,0.5832588287885561,0.5208676466010005,0.5638024183174685,0.4779328748845325,0.02686899440719844,0.6882794545733109,0.6252992179988773,0.6838217583299879,0.5667766776677667,0.05798466487238154,0.7763389560970069,0.354169424459858,0.25417536534446766,0.4541634835752483,0.002556403481977973,0.5397745571658615,0.41532440996630465,0.3791198674277297,0.4515289525048796,0.006756973712268349,0.5891312294382844,0.5149543890933723,0.5546929824561404,0.47521579573060424,0.026341247343769168,0.6826592486091142,0.6230748590606101,0.679993499106127,0.566156219015093,0.057451154580490486,0.774261966179421,0.372869669722422,0.2820901173797804,0.46364922206506365,0.003523802545206352,0.5570093457943925,0.4135659168126986,0.37846560070412205,0.4486662329212752,0.00845136288003346,0.5872381880175354,0.5262882354904825,0.5644479119615653,0.48812855901939967,0.028378136945834707,0.6922652895439247,0.6297449788535671,0.6855609295741418,0.5739290281329923,0.05961236525366027,0.7791174642635177
semseg-ptv3-pheno4d-maize,2,Maize01,M01_0325_a,1407956,0.5339428771131585,0.5076406105319753,0.5602451436943416,0.7657902661730907,0.3405944605942034,0.25393883225208524,0.4272500889363216,0.0023857279630897558,0.520690681750521,0.4536938679098004,0.3930885529157667,0.514299182903834,0.00594194704948166,0.630528328950514,0.5821564338351839,0.5681512921076667,0.596161575562701,0.021647693535877543,0.7362774369237836,0.6736644913139801,0.6881752563100547,0.6591537263179055,0.049529246652594255,0.805477880547788,0.3200504245748756,0.2591937765205092,0.380907072629242,0.003832506129452909,0.60470719051149,0.4087717837931548,0.36572136990547033,0.4518221976808393,0.0091679001332428,0.6781840718933995,0.56307088648514,0.5724061810154525,0.5537355919548276,0.03174673072169869,0.7819589243366594,0.6634309243993539,0.6970027885571655,0.6298590602415424,0.07616644270133442,0.8545398595660161,0.3405944605942034,0.25393883225208524,0.4272500889363216,0.0023857279630897558,0.520690681750521,0.4536938679098004,0.3930885529157667,0.514299182903834,0.00594194704948166,0.630528328950514,0.5821564338351839,0.5681512921076667,0.596161575562701,0.021647693535877543,0.7362774369237836,0.6736644913139801,0.6881752563100547,0.6591537263179055,0.049529246652594255,0.805477880547788,0.3314769238321344,0.24366576819407007,0.4192880794701987,0.0020369954742903897,0.5108089260808926,0.4469553193280251,0.39382155973212357,0.5000890789239266,0.005281415044220132,0.6226465841850457,0.5945021531675267,0.5917135961383749,0.5972907101966786,0.01984437013656677,0.7457050823192556,0.6881840922917388,0.7078158714936466,0.6685523130898311,0.047083857734190555,0.816161829481687,0.3481128840717882,0.2612942612942613,0.4349315068493151,0.002737301449761214,0.5290607161390762,0.4483297272888983,0.3847955323365159,0.5118639222412807,0.006485998141987391,0.6260402978537013,0.5713727339085664,0.5572012257405515,0.5855442420765811,0.022606530317708793,0.7276068993685004,0.6692068219730238,0.6837175792507204,0.6546960646953273,0.05046393495251272,0.8022828672362106
semseg-ptv3-pheno4d-maize,2,Maize02,M02_0313_a,1729943,0.415521809100318,0.520478037766109,0.3105655804345269,0.9211869986467762,0.2801111797405806,0.5602223594811612,0.0,0.0009358689852787057,0.5602223594811612,0.31530637783451443,0.589907192575406,0.0407055630936228,0.0020278124770584925,0.5969213226909921,0.6388259479363514,0.681188873364664,0.5964630225080386,0.006695596328896386,0.78330311663645,0.8456537459665301,0.866991680356102,0.8243158115769581,0.017716190649056066,0.9181023231532237,0.19030782029950083,0.38061564059900166,0.0,0.0018873454212075195,0.5439509954058193,0.27595478823577463,0.5112040133779264,0.0407055630936228,0.005434283094876536,0.6890756302521008,0.6895005797382776,0.7825381369685167,0.5964630225080386,0.026666774570029184,0.9128587531431545,0.8571782838075714,0.8900407560381849,0.8243158115769581,0.0731989435490071,0.9682539682539683,0.2801111797405806,0.5602223594811612,0.0,0.0009358689852787057,0.5602223594811612,0.31530637783451443,0.589907192575406,0.0407055630936228,0.0020278124770584925,0.5969213226909921,0.6388259479363514,0.681188873364664,0.5964630225080386,0.006695596328896386,0.78330311663645,0.8456537459665301,0.866991680356102,0.8243158115769581,0.017716190649056066,0.9181023231532237,0.272635814889336,0.545271629778672,0.0,0.0008618781081226375,0.545271629778672,0.30255728993689807,0.6051145798737961,0.0,0.001740519774350947,0.6051145798737961,0.594325193885226,0.6477687342127421,0.5408816535577099,0.005828515737223712,0.7510661509471388,0.831606678809305,0.8437888971869555,0.8194244604316546,0.01587219925743218,0.9085876611552188,0.29093198992443325,0.5818639798488665,0.0,0.001147436649646838,0.5818639798488665,0.3255357701436684,0.5976221928665786,0.053449347420758235,0.0022376459802432797,0.6065616119865668,0.6522853240798332,0.6925150067377189,0.6120556414219475,0.007007745341898548,0.792955539057989,0.8508064598542333,0.8716440807977499,0.8299688389107167,0.018386154919555153,0.9210865532744364
semseg-ptv3-pheno4d-maize,2,Maize02,M02_0315_a,1441265,0.3640722227755088,0.5322837599200914,0.19586068563092632,0.8460026435110822,0.563862904250807,0.6254760897164621,0.5022497187851519,0.0022591265312069606,0.7281941031941032,0.6461162504557054,0.6995192307692307,0.5927132701421801,0.004563352332846492,0.7909381176828342,0.8522137028168872,0.877820349084717,0.8266070565490575,0.01289561600399649,0.9227913483266975,0.9308897875860218,0.9443647501260032,0.9174148250460405,0.028956506957429757,0.9656155652465616,0.4889155570669945,0.4755813953488372,0.5022497187851519,0.003917392013266124,0.6804817569961035,0.6044443663939139,0.6161754626456477,0.5927132701421801,0.00971507668610561,0.8000285673475218,0.842534145655963,0.8584612347628683,0.8266070565490575,0.03474309027139353,0.9427247673443304,0.9254374946537799,0.9334601642615192,0.9174148250460405,0.08916750215956122,0.9776833652364723,0.563862904250807,0.6254760897164621,0.5022497187851519,0.0022591265312069606,0.7281941031941032,0.6461162504557054,0.6995192307692307,0.5927132701421801,0.004563352332846492,0.7909381176828342,0.8522137028168872,0.877820349084717,0.8266070565490575,0.01289561600399649,0.9227913483266975,0.9308897875860218,0.9443647501260032,0.9174148250460405,0.028956506957429757,0.9656155652465616,0.5591219723782145,0.613941018766756,0.504302925989673,0.002162683475974231,0.7228103946102021,0.6445762879935579,0.6954677383344496,0.5936848376526661,0.004490499665224646,0.7892459826946848,0.8515140002001229,0.8764209438511884,0.8266070565490575,0.012803335958342151,0.922234866959302,0.930752140957525,0.9440894568690096,0.9174148250460405,0.02886838992135381,0.9655106111952315,0.5703580901856764,0.6346153846153846,0.5061007957559682,0.002429809923921,0.7341519131924614,0.659499209560459,0.717844017966517,0.6011544011544011,0.004843661644458167,0.8020340925368858,0.8533083398086938,0.879300193456136,0.8273164861612515,0.013019118621488761,0.923523768919207,0.9309656930777075,0.9443647501260032,0.9175666360294118,0.028978709675181177,0.9656419096873055
semseg-ptv3-pheno4d-maize,2,Maize02,M02_0317_a,861631,0.5122676313283927,0.5423747187227962,0.48216054393398916,0.8382695144441182,0.5418768664535667,0.6237211064797271,0.4600326264274062,0.004044654846448189,0.71506456241033,0.5542681352700616,0.6626462646264627,0.44589000591366057,0.00819724452811006,0.7346736514229081,0.7137283294952474,0.8064094179202093,0.6210472410702855,0.023375435656330844,0.8530360955265379,0.8451852354878969,0.9026668821722967,0.7877035888034971,0.04886894738002695,0.9284916997173867,0.5316781629246857,0.6033236994219653,0.4600326264274062,0.0048501040468599665,0.7372577171572147,0.5536810772273872,0.661472148541114,0.44589000591366057,0.011103360951497799,0.7865579596529738,0.7271602231223715,0.8332732051744576,0.6210472410702855,0.04134832660384782,0.9091980801077835,0.852642487143433,0.9200175250705871,0.7852674492162789,0.09852593511607637,0.9607741509900698,0.5418768664535667,0.6237211064797271,0.4600326264274062,0.004044654846448189,0.71506456241033,0.5542681352700616,0.6626462646264627,0.44589000591366057,0.00819724452811006,0.7346736514229081,0.7137283294952474,0.8064094179202093,0.6210472410702855,0.023375435656330844,0.8530360955265379,0.8451852354878969,0.9026668821722967,0.7877035888034971,0.04886894738002695,0.9284916997173867,0.5405991156475909,0.6280366387893269,0.4531615925058548,0.0038125369212574757,0.7156773211567732,0.5575876630610852,0.6662332838038633,0.44894204231830726,0.007947717758530044,0.7375876168224299,0.7105770275300529,0.8033584327313921,0.6177956223287139,0.022952981032483742,0.8507862668756636,0.8441674345682589,0.9016238115463783,0.7867110575901396,0.048411675067401246,0.9278162683096397,0.5511783408143314,0.6367226061204343,0.46563407550822844,0.004643519093440232,0.7240689827543114,0.5665574135354841,0.6743916570104287,0.45872317006053936,0.008945824836850113,0.7448105864037364,0.7202060902352398,0.8118943568307049,0.6285178236397748,0.024156512474597595,0.8573075814355722,0.8478927602104149,0.9051444412941436,0.7906410791266861,0.05003766113336219,0.9301618963677691
semseg-ptv3-pheno4d-maize,2,Maize02,M02_0319_a,1133991,0.6883704688682064,0.6525438262195122,0.7241971115169006,0.9031315063347064,0.5478621214187271,0.6824722811983959,0.4132519616390584,0.0045741103765373796,0.7405051089261615,0.7034299034914167,0.8216529724504592,0.5852068345323741,0.011418080037672257,0.8575069508804448,0.8371725110341375,0.9145792096102655,0.7597658124580094,0.03282036629920343,0.9327475952496104,0.9274222456857921,0.9513883576837757,0.9034561336878086,0.06709047955407053,0.9665878023133544,0.48282106402120906,0.558075490037259,0.4075666380051591,0.008915414672603221,0.7301681503461919,0.6699195644537466,0.759071614405039,0.5807675145024542,0.021840561344843124,0.8579157750232164,0.8214616495507979,0.88562874251497,0.7572945565866258,0.06378004763706238,0.9392611232475182,0.9137657949683713,0.9337498878890251,0.8937817020477175,0.13789527430111878,0.9700521832553143,0.5478621214187271,0.6824722811983959,0.4132519616390584,0.0045741103765373796,0.7405051089261615,0.7034299034914167,0.8216529724504592,0.5852068345323741,0.011418080037672257,0.8575069508804448,0.8371725110341375,0.9145792096102655,0.7597658124580094,0.03282036629920343,0.9327475952496104,0.9274222456857921,0.9513883576837757,0.9034561336878086,0.06709047955407053,0.9665878023133544,0.5353841021730843,0.6773255813953488,0.39344262295081966,0.004035305394839994,0.7331730769230769,0.6869956630099413,0.8142308469779664,0.5597604790419162,0.010785799887300693,0.849726105796746,0.83276331670177,0.9133423601708155,0.7521842732327244,0.032080501520735175,0.9313889881525056,0.9265913169105662,0.9506781272434467,0.9025045065776858,0.06619981992802412,0.966138270947116,0.5743428984808295,0.7060939060939061,0.4425918908677529,0.005443605813450019,0.7617041956909121,0.7209256906000419,0.8292902066486972,0.6125611745513866,0.012463943717366364,0.8655723786613839,0.8438128068631431,0.9168207024029574,0.7708049113233287,0.03418986570440154,0.935002966134482,0.9286533719634618,0.9519879119841345,0.9053188319427891,0.06812311561555603,0.9670942770967366
semseg-ptv3-pheno4d-maize,2,Maize02,M02_0321_a,1444663,0.3896183388195078,0.36189738345930184,0.41733929417971377,0.6752474452519377,0.33916614791809535,0.19316436251920122,0.4851679333169895,0.003172366150444775,0.5415666593934104,0.45996907932173076,0.4298759711053564,0.4900621875381051,0.007860656776009353,0.6316484677703417,0.5693948876715418,0.6575839868184176,0.48120578852466594,0.029890015872213797,0.7401171811676431,0.6539450955423112,0.7539115159933004,0.5539786750913219,0.06636980389198034,0.8115183246073299,0.3847841711386012,0.30083314568790814,0.4687351965892942,0.005415795933030748,0.6025051124744376,0.4879336472010004,0.49900445624348155,0.4768628381585192,0.01233782549978784,0.7032652603231598,0.5865548059826795,0.6969234931018371,0.47618611886352197,0.045672935487376644,0.8131460095177473,0.6600182409989395,0.7788279557633109,0.5412085262345679,0.1045136478195953,0.8681542119520224,0.33916614791809535,0.19316436251920122,0.4851679333169895,0.003172366150444775,0.5415666593934104,0.45996907932173076,0.4298759711053564,0.4900621875381051,0.007860656776009353,0.6316484677703417,0.5693948876715418,0.6575839868184176,0.48120578852466594,0.029890015872213797,0.7401171811676431,0.6539450955423112,0.7539115159933004,0.5539786750913219,0.06636980389198034,0.8115183246073299,0.33788039876081455,0.18704103671706263,0.48871976080456647,0.0028470307608071915,0.5424264527109166,0.45749195555825395,0.4307692307692308,0.48421468034727705,0.0073172774550189215,0.6289849588496831,0.5680167226896199,0.6568577923718111,0.4791756530074287,0.0288440972046768,0.7391888648908087,0.651437015054185,0.7508651967624895,0.5520088333458807,0.0648296523133769,0.8093789038726417,0.3484873285218134,0.22117875647668395,0.4757959005669429,0.003647909581680987,0.5436432637571158,0.4731311283893466,0.45627376425855515,0.4899884925201381,0.008590930895302227,0.6428168560148255,0.5662430516176622,0.6569254361852955,0.47556066705002875,0.03136510037288973,0.738325388418079,0.6558186832765458,0.7550995775497887,0.5565377890033029,0.0674766364197048,0.8126711872057119
semseg-ptv3-pheno4d-maize,2,Maize02,M02_0324_a,1311008,0.5016875271333704,0.34439556072776817,0.6589794935389726,0.7357270131074715,0.34639479842285786,0.24648829431438127,0.4463013025313345,0.00366588152017379,0.531210986267166,0.4076633952627249,0.3438132666428486,0.4715135238826012,0.010154781664185115,0.5861188312176069,0.531378619650926,0.5945147339296747,0.46824250537217743,0.03853447118553052,0.7012015281379284,0.6400641357634365,0.7436081242532856,0.5365201472735874,0.08693234518782494,0.8022883415665664,0.34263430785291227,0.23918657198192383,0.44608204372390076,0.0039343772120383706,0.5430399379604498,0.40465533220690747,0.33824895494658613,0.4710617094672288,0.010735251043471894,0.5950689214153758,0.5250871200012394,0.588662486938349,0.4615117530641297,0.04096847616490517,0.706832991994042,0.6262563809474053,0.7325901004903578,0.519922661404453,0.09552039346823207,0.8057782604529339,0.34639479842285786,0.24648829431438127,0.4463013025313345,0.00366588152017379,0.531210986267166,0.4076633952627249,0.3438132666428486,0.4715135238826012,0.010154781664185115,0.5861188312176069,0.531378619650926,0.5945147339296747,0.46824250537217743,0.03853447118553052,0.7012015281379284,0.6400641357634365,0.7436081242532856,0.5365201472735874,0.08693234518782494,0.8022883415665664,0.3383734453323691,0.2394522575869726,0.4372946330777656,0.0032791561912665673,0.5219818562456385,0.39483928390274353,0.33560434014635376,0.4540742276591333,0.009386670409333886,0.5720786608158622,0.5224655228011599,0.5893414308000892,0.4555896148022307,0.03679001196026264,0.6943730303532925,0.633007670162165,0.7409469140231694,0.5250684263011606,0.08478514242476018,0.7986217320114436,0.33466858779364345,0.232802728823195,0.43653444676409187,0.004278387317239864,0.5188090568728828,0.4183896496016202,0.34838150914799176,0.48839779005524864,0.011428610656838097,0.5982780484549156,0.5467093668378262,0.600451467268623,0.49296726640702954,0.04175641948790549,0.7122371810094441,0.6548765499151519,0.749945042866564,0.5598080569637398,0.0914654983035954,0.8102775368603643
