model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-maize,0,O16_r2,511,8366,0,0,0,0,1865,3137,382,225,2757,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,O16_r5,511,30479,0,0,0,0,7882,10640,1686,225,10046,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,O16_r10,511,69735,0,0,0,0,22330,21081,2387,225,23712,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,O32_r1,816,3854,0,0,0,0,682,1684,43,216,1229,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,O32_r2,816,9132,0,0,0,0,1980,3480,401,225,3046,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,O32_r5,816,31829,0,0,0,0,8209,11280,1740,225,10375,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,O32_r10,816,71051,0,0,0,0,22811,21514,2387,225,24114,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,I16_r1,511,3359,0,0,0,0,603,1464,32,209,1051,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,I16_r2,511,8366,0,0,0,0,1865,3137,382,225,2757,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,I16_r5,511,30479,0,0,0,0,7882,10640,1686,225,10046,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,0,I16_r10,511,69735,0,0,0,0,22330,21081,2387,225,23712,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,global,-1,1407956,317836,0,711,949,587551,80949,1239,46853,371868,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,A16_r1,777,5396,1235,0,170,320,75,2304,0,0,1292,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,A16_r2,777,12908,2683,0,539,703,549,5070,0,0,3364,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,A16_r5,777,44698,9511,0,711,814,3669,18036,0,0,11957,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,A16_r10,777,107239,29054,0,711,949,17957,32244,0,0,26324,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O8_r1,299,2868,0,0,0,0,54,1711,0,0,1103,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O8_r2,299,7436,0,0,0,0,501,4037,0,0,2898,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O8_r5,299,27940,0,0,0,0,3114,14197,0,0,10629,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O8_r10,299,66292,0,0,0,0,13573,28046,0,0,24673,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O16_r1,511,3359,0,0,0,0,75,1992,0,0,1292,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O16_r2,511,8366,0,0,0,0,549,4453,0,0,3364,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O16_r5,511,30479,0,0,0,0,3261,15261,0,0,11957,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O16_r10,511,69735,0,0,0,0,14136,29275,0,0,26324,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O32_r1,816,3854,0,0,0,0,98,2268,0,0,1488,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O32_r2,816,9132,0,0,0,0,576,4884,0,0,3672,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O32_r5,816,31829,0,0,0,0,3412,16077,0,0,12340,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,O32_r10,816,71051,0,0,0,0,14516,29809,0,0,26726,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,I16_r1,511,3359,0,0,0,0,75,1992,0,0,1292,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,I16_r2,511,8366,0,0,0,0,549,4453,0,0,3364,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,I16_r5,511,30479,0,0,0,0,3261,15261,0,0,11957,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,1,I16_r10,511,69735,0,0,0,0,14136,29275,0,0,26324,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,global,-1,1407956,318424,40,83,148,339906,329395,0,91,419869,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,A16_r1,777,5396,1329,38,38,143,733,1823,0,91,1201,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,A16_r2,777,12908,3121,40,61,143,2360,3819,0,91,3273,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,A16_r5,777,44698,10121,40,61,143,12965,9411,0,91,11866,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,A16_r10,777,107239,29664,40,61,143,35743,15264,0,91,26233,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O8_r1,299,2868,0,0,0,0,452,1313,0,90,1013,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O8_r2,299,7436,0,0,0,0,1823,2715,0,91,2807,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O8_r5,299,27940,0,0,0,0,10297,7014,0,91,10538,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O8_r10,299,66292,0,0,0,0,29523,12096,0,91,24582,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O16_r1,511,3359,0,0,0,0,548,1519,0,91,1201,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O16_r2,511,8366,0,0,0,0,2002,3000,0,91,3273,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O16_r5,511,30479,0,0,0,0,10575,7947,0,91,11866,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O16_r10,511,69735,0,0,0,0,29937,13474,0,91,26233,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O32_r1,816,3854,0,0,0,0,642,1724,0,91,1397,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O32_r2,816,9132,0,0,0,0,2136,3324,0,91,3581,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O32_r5,816,31829,0,0,0,0,10910,8579,0,91,12249,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,O32_r10,816,71051,0,0,0,0,30368,13957,0,91,26635,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,I16_r1,511,3359,0,0,0,0,548,1519,0,91,1201,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,I16_r2,511,8366,0,0,0,0,2002,3000,0,91,3273,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,I16_r5,511,30479,0,0,0,0,10575,7947,0,91,11866,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,2,I16_r10,511,69735,0,0,0,0,29937,13474,0,91,26233,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,global,-1,1407956,316323,975,1249,813,652566,16070,1682,67,418211,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,A16_r1,777,5396,1115,280,10,290,899,1510,0,67,1225,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,A16_r2,777,12908,2328,764,130,456,2894,2972,59,67,3238,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,A16_r5,777,44698,8331,850,1041,493,15969,6057,220,67,11670,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,A16_r10,777,107239,27584,975,1206,811,41291,9048,274,67,25983,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O8_r1,299,2868,0,0,0,0,555,1210,0,67,1036,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O8_r2,299,7436,0,0,0,0,2135,2403,30,67,2801,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O8_r5,299,27940,0,0,0,0,11821,5490,215,67,10347,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O8_r10,299,66292,0,0,0,0,33103,8516,274,67,24332,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O16_r1,511,3359,0,0,0,0,670,1397,0,67,1225,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O16_r2,511,8366,0,0,0,0,2405,2597,59,67,3238,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O16_r5,511,30479,0,0,0,0,12967,5555,220,67,11670,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O16_r10,511,69735,0,0,0,0,34873,8538,274,67,25983,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O32_r1,816,3854,0,0,0,0,806,1560,0,67,1421,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O32_r2,816,9132,0,0,0,0,2669,2791,64,67,3541,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O32_r5,816,31829,0,0,0,0,13858,5631,221,67,12052,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,O32_r10,816,71051,0,0,0,0,35691,8634,274,67,26385,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,I16_r1,511,3359,0,0,0,0,670,1397,0,67,1225,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,I16_r2,511,8366,0,0,0,0,2405,2597,59,67,3238,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,I16_r5,511,30479,0,0,0,0,12967,5555,220,67,11670,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,3,I16_r10,511,69735,0,0,0,0,34873,8538,274,67,25983,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,global,-1,1407956,318176,367,4,370,644293,24786,990,1233,417737,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,A16_r1,777,5396,1275,126,4,195,534,1970,0,22,1270,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,A16_r2,777,12908,2876,342,4,333,1479,4510,7,28,3329,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,A16_r5,777,44698,9851,367,4,349,10527,11643,7,28,11922,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,A16_r10,777,107239,29394,367,4,370,33364,17416,7,28,26289,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O8_r1,299,2868,0,0,0,0,221,1544,0,19,1084,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O8_r2,299,7436,0,0,0,0,799,3739,7,28,2863,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O8_r5,299,27940,0,0,0,0,7634,9677,7,28,10594,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O8_r10,299,66292,0,0,0,0,26445,15174,7,28,24638,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O16_r1,511,3359,0,0,0,0,250,1817,0,22,1270,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O16_r2,511,8366,0,0,0,0,909,4093,7,28,3329,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O16_r5,511,30479,0,0,0,0,8145,10377,7,28,11922,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O16_r10,511,69735,0,0,0,0,27566,15845,7,28,26289,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O32_r1,816,3854,0,0,0,0,277,2089,0,23,1465,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O32_r2,816,9132,0,0,0,0,982,4478,7,28,3637,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O32_r5,816,31829,0,0,0,0,8638,10851,7,28,12305,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,O32_r10,816,71051,0,0,0,0,28241,16084,7,28,26691,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,I16_r1,511,3359,0,0,0,0,250,1817,0,22,1270,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,I16_r2,511,8366,0,0,0,0,909,4093,7,28,3329,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,I16_r5,511,30479,0,0,0,0,8145,10377,7,28,11922,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-ptv3-pheno4d-maize,4,I16_r10,511,69735,0,0,0,0,27566,15845,7,28,26289,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,global,-1,1407956,318342,205,0,37,614260,55152,936,2082,416942,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,A16_r1,777,5396,1200,205,0,36,1115,1548,14,28,1250,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,A16_r2,777,12908,3017,205,0,36,2624,3662,14,28,3322,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,A16_r5,777,44698,10017,205,0,37,10126,12356,45,28,11884,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,A16_r10,777,107239,29560,205,0,37,30590,20523,437,28,25859,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O8_r1,299,2868,0,0,0,0,441,1324,12,28,1063,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O8_r2,299,7436,0,0,0,0,1226,3312,14,28,2856,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O8_r5,299,27940,0,0,0,1,5922,11388,34,28,10567,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O8_r10,299,66292,0,0,0,1,21607,20011,437,28,24208,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O16_r1,511,3359,0,0,0,0,519,1548,14,28,1250,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O16_r2,511,8366,0,0,0,0,1340,3662,14,28,3322,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O16_r5,511,30479,0,0,0,1,6165,12356,45,28,11884,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O16_r10,511,69735,0,0,0,1,22887,20523,437,28,25859,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O32_r1,816,3854,0,0,0,0,571,1795,14,28,1446,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O32_r2,816,9132,0,0,0,0,1416,4044,14,28,3630,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O32_r5,816,31829,0,0,0,1,6404,13084,53,28,12259,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,O32_r10,816,71051,0,0,0,1,23560,20764,437,28,26261,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,I16_r1,511,3359,0,0,0,0,519,1548,14,28,1250,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,I16_r2,511,8366,0,0,0,0,1340,3662,14,28,3322,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,I16_r5,511,30479,0,0,0,1,6165,12356,45,28,11884,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,0,I16_r10,511,69735,0,0,0,1,22887,20523,437,28,25859,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,global,-1,1407956,318351,196,0,82,655184,14183,787,7276,411897,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,A16_r1,777,5396,1215,190,0,73,1624,1002,30,233,1029,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,A16_r2,777,12908,3026,196,0,77,4773,1472,109,251,3004,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,A16_r5,777,44698,10026,196,0,77,18980,3462,165,251,11541,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,A16_r10,777,107239,29569,196,0,77,45672,5401,750,251,25323,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O8_r1,299,2868,0,0,0,0,857,908,17,213,873,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O8_r2,299,7436,0,0,0,0,3252,1286,101,251,2546,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O8_r5,299,27940,0,0,0,0,14262,3049,157,251,10221,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O8_r10,299,66292,0,0,0,0,36331,5288,750,251,23672,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O16_r1,511,3359,0,0,0,0,1065,1002,30,233,1029,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O16_r2,511,8366,0,0,0,0,3530,1472,109,251,3004,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O16_r5,511,30479,0,0,0,0,15060,3462,165,251,11541,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O16_r10,511,69735,0,0,0,0,38010,5401,750,251,25323,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O32_r1,816,3854,0,0,0,0,1262,1104,37,240,1211,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
semseg-spunet-pheno4d-maize,1,O32_r2,816,9132,0,0,0,0,3806,1654,113,251,3308,Maize01,M01_0325_a,1407956,0.08895184090274497,0.08866309829915017,318547,669449,419960,3
