model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,0,global,-1,2476596,431402,198,0,1044,179776,5855,0,8081,1850240,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,A16_r1,4521,33809,2384,195,0,1026,8697,4703,0,2848,13956,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,A16_r2,4521,77677,5959,198,0,1044,22953,5314,0,3675,38534,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,A16_r5,4521,282245,21013,198,0,1044,76813,5828,0,6503,170846,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,A16_r10,4521,680212,49783,198,0,1044,115787,5855,0,8081,499464,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O8_r1,2323,27030,0,0,0,0,6598,4650,0,2717,13065,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O8_r2,2323,64203,0,0,0,0,18072,5307,0,3635,37189,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O8_r5,2323,249243,0,0,0,0,68382,5826,0,6436,168599,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O8_r10,2323,613084,0,0,0,0,103400,5855,0,8081,495748,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O16_r1,3577,28675,0,0,0,0,7168,4703,0,2848,13956,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O16_r2,3577,66556,0,0,0,0,19033,5314,0,3675,38534,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O16_r5,3577,252803,0,0,0,0,69626,5828,0,6503,170846,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O16_r10,3577,616842,0,0,0,0,103442,5855,0,8081,499464,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O32_r1,5285,30934,0,0,0,0,8052,4733,0,2913,15236,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O32_r2,5285,70234,0,0,0,0,20456,5319,0,3706,40753,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O32_r5,5285,258144,0,0,0,0,70856,5844,0,6503,174941,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,O32_r10,5285,623363,0,0,0,0,103781,5855,0,8081,505646,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,I16_r1,5099,41656,0,0,0,0,7168,4703,0,2848,26937,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,I16_r2,5099,92412,0,0,0,0,19033,5314,0,3782,64283,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,I16_r5,5099,299319,0,0,0,0,69626,5828,0,7558,216307,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,0,I16_r10,5099,693497,0,0,0,0,103442,5855,0,8081,576119,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,global,-1,2476596,431536,64,0,1478,180602,4595,0,9035,1849286,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,A16_r1,4521,33809,2516,63,0,1432,9492,3502,0,3170,13634,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,A16_r2,4521,77677,6093,64,0,1478,23470,4363,0,4243,37966,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,A16_r5,4521,282245,21147,64,0,1478,77612,4595,0,8064,169285,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,A16_r10,4521,680212,49917,64,0,1478,116613,4595,0,9035,498510,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O8_r1,2323,27030,0,0,0,0,7776,3472,0,3050,12732,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O8_r2,2323,64203,0,0,0,0,19031,4348,0,4135,36689,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O8_r5,2323,249243,0,0,0,0,69613,4595,0,8037,166998,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O8_r10,2323,613084,0,0,0,0,104660,4595,0,9035,494794,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O16_r1,3577,28675,0,0,0,0,8369,3502,0,3170,13634,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O16_r2,3577,66556,0,0,0,0,19984,4363,0,4243,37966,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O16_r5,3577,252803,0,0,0,0,70859,4595,0,8064,169285,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O16_r10,3577,616842,0,0,0,0,104702,4595,0,9035,498510,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O32_r1,5285,30934,0,0,0,0,9224,3561,0,3241,14908,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O32_r2,5285,70234,0,0,0,0,21387,4388,0,4275,40184,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O32_r5,5285,258144,0,0,0,0,72105,4595,0,8064,173380,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,O32_r10,5285,623363,0,0,0,0,105041,4595,0,9035,504692,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,I16_r1,5099,41656,0,0,0,0,8369,3502,0,3170,26615,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,I16_r2,5099,92412,0,0,0,0,19984,4363,0,4435,63630,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,I16_r5,5099,299319,0,0,0,0,70859,4595,0,9014,214851,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,1,I16_r10,5099,693497,0,0,0,0,104702,4595,0,9035,575165,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,global,-1,2476596,431540,60,0,1447,181056,4172,0,7682,1850639,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,A16_r1,4521,33809,2522,57,0,1429,9114,3883,0,3073,13731,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,A16_r2,4521,77677,6097,60,0,1447,23692,4172,0,4164,38045,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,A16_r5,4521,282245,21151,60,0,1447,78066,4172,0,7669,169680,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,A16_r10,4521,680212,49921,60,0,1447,117067,4172,0,7682,499863,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O8_r1,2323,27030,0,0,0,0,7388,3860,0,2939,12843,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O8_r2,2323,64203,0,0,0,0,19207,4172,0,4056,36768,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O8_r5,2323,249243,0,0,0,0,70036,4172,0,7651,167384,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O8_r10,2323,613084,0,0,0,0,105083,4172,0,7682,496147,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O16_r1,3577,28675,0,0,0,0,7988,3883,0,3073,13731,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O16_r2,3577,66556,0,0,0,0,20175,4172,0,4164,38045,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O16_r5,3577,252803,0,0,0,0,71282,4172,0,7669,169680,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O16_r10,3577,616842,0,0,0,0,105125,4172,0,7682,499863,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
semseg-ptv3-pheno4d-tomato,2,O32_r1,5285,30934,0,0,0,0,8890,3895,0,3140,15009,Tomato01,T01_0319_a,2476596,0.06116972290274668,0.057498217363509074,431600,186675,1858321,21
