model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-maize,0,global,-1,1214597,131686,261,1,315,496163,86178,530,477,498986,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,A16_r1,839,5436,907,232,1,107,2203,522,0,463,1001,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,A16_r2,839,12917,2294,261,1,134,6316,842,1,477,2591,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,A16_r5,839,45204,6320,261,1,168,27768,1273,7,477,8929,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,A16_r10,839,96351,15632,261,1,315,57878,1556,7,477,20224,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O8_r1,391,3105,0,0,0,0,1374,449,0,453,829,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O8_r2,391,8207,0,0,0,0,4557,774,1,477,2398,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O8_r5,391,31994,0,0,0,0,21484,1216,7,477,8810,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O8_r10,391,69780,0,0,0,0,47681,1443,7,477,20172,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O16_r1,629,3588,0,0,0,0,1639,485,0,463,1001,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O16_r2,629,8948,0,0,0,0,5075,804,1,477,2591,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O16_r5,629,32635,0,0,0,0,21995,1227,7,477,8929,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
semseg-ptv3-pheno4d-maize,0,O16_r10,629,70428,0,0,0,0,48277,1443,7,477,20224,Maize01,M01_0324_a,1214597,0.08832363783254404,0.08693224373031722,131948,582656,499993,3
