model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,1,global,-1,2530683,2235754,98,0,54,29252,708,10,8725,256082,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,A16_r1,1264,17676,2463,98,0,54,7838,708,0,2222,4293,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,A16_r2,1264,41860,11981,98,0,54,15244,708,10,2942,10823,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,A16_r5,1264,154234,78590,98,0,54,22677,708,10,8414,43683,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,A16_r10,1264,404871,244480,98,0,54,29252,708,10,8725,121544,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O8_r1,673,13046,0,0,0,0,5995,708,0,2192,4151,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O8_r2,673,27078,0,0,0,0,12802,708,9,2875,10684,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O8_r5,673,70035,0,0,0,0,17574,708,10,8366,43377,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O8_r10,673,152106,0,0,0,0,21758,708,10,8725,120905,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O16_r1,1023,14220,0,0,0,0,6997,708,0,2222,4293,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O16_r2,1023,27775,0,0,0,0,13292,708,10,2942,10823,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O16_r5,1023,70390,0,0,0,0,17575,708,10,8414,43683,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O16_r10,1023,152810,0,0,0,0,21823,708,10,8725,121544,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O32_r1,1440,14890,0,0,0,0,7271,708,0,2316,4595,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O32_r2,1440,28344,0,0,0,0,13379,708,10,3035,11212,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O32_r5,1440,71366,0,0,0,0,17592,708,10,8501,44555,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,O32_r10,1440,153844,0,0,0,0,21827,708,10,8725,122574,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,I16_r1,1023,14220,0,0,0,0,6997,708,0,2222,4293,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,I16_r2,1023,27775,0,0,0,0,13292,708,10,2942,10823,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,I16_r5,1023,70390,0,0,0,0,17575,708,10,8414,43683,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,1,I16_r10,1023,152810,0,0,0,0,21823,708,10,8725,121544,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,global,-1,2530683,2235849,3,0,178,28273,1563,0,8408,256409,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,A16_r1,1264,17676,2558,3,0,178,6861,1561,0,1915,4600,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,A16_r2,1264,41860,12076,3,0,178,14265,1563,0,2625,11150,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,A16_r5,1264,154234,78685,3,0,178,21698,1563,0,8097,44010,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,A16_r10,1264,404871,244575,3,0,178,28273,1563,0,8408,121871,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O8_r1,673,13046,0,0,0,0,5142,1561,0,1885,4458,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O8_r2,673,27078,0,0,0,0,11947,1563,0,2558,11010,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O8_r5,673,70035,0,0,0,0,16719,1563,0,8049,43704,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O8_r10,673,152106,0,0,0,0,20903,1563,0,8408,121232,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O16_r1,1023,14220,0,0,0,0,6144,1561,0,1915,4600,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O16_r2,1023,27775,0,0,0,0,12437,1563,0,2625,11150,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O16_r5,1023,70390,0,0,0,0,16720,1563,0,8097,44010,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O16_r10,1023,152810,0,0,0,0,20968,1563,0,8408,121871,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O32_r1,1440,14890,0,0,0,0,6416,1563,0,2001,4910,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O32_r2,1440,28344,0,0,0,0,12524,1563,0,2718,11539,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O32_r5,1440,71366,0,0,0,0,16737,1563,0,8184,44882,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,O32_r10,1440,153844,0,0,0,0,20972,1563,0,8408,122901,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,I16_r1,1023,14220,0,0,0,0,6144,1561,0,1915,4600,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,I16_r2,1023,27775,0,0,0,0,12437,1563,0,2625,11150,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,I16_r5,1023,70390,0,0,0,0,16720,1563,0,8097,44010,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,2,I16_r10,1023,152810,0,0,0,0,20968,1563,0,8408,121871,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,global,-1,2530683,2235776,76,0,99,28608,1307,0,8046,256771,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,A16_r1,1264,17676,2485,76,0,99,7194,1307,0,1553,4962,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,A16_r2,1264,41860,12003,76,0,99,14600,1307,0,2263,11512,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,A16_r5,1264,154234,78612,76,0,99,22033,1307,0,7735,44372,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,A16_r10,1264,404871,244502,76,0,99,28608,1307,0,8046,122233,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O8_r1,673,13046,0,0,0,0,5396,1307,0,1523,4820,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O8_r2,673,27078,0,0,0,0,12203,1307,0,2196,11372,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O8_r5,673,70035,0,0,0,0,16975,1307,0,7687,44066,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O8_r10,673,152106,0,0,0,0,21159,1307,0,8046,121594,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O16_r1,1023,14220,0,0,0,0,6398,1307,0,1553,4962,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O16_r2,1023,27775,0,0,0,0,12693,1307,0,2263,11512,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O16_r5,1023,70390,0,0,0,0,16976,1307,0,7735,44372,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O16_r10,1023,152810,0,0,0,0,21224,1307,0,8046,122233,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O32_r1,1440,14890,0,0,0,0,6672,1307,0,1639,5272,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O32_r2,1440,28344,0,0,0,0,12780,1307,0,2356,11901,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O32_r5,1440,71366,0,0,0,0,16993,1307,0,7822,45244,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,O32_r10,1440,153844,0,0,0,0,21228,1307,0,8046,123263,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,I16_r1,1023,14220,0,0,0,0,6398,1307,0,1553,4962,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,I16_r2,1023,27775,0,0,0,0,12693,1307,0,2263,11512,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,I16_r5,1023,70390,0,0,0,0,16976,1307,0,7735,44372,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,3,I16_r10,1023,152810,0,0,0,0,21224,1307,0,8046,122233,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,global,-1,2530683,2235735,117,0,30,28455,1529,0,8066,256751,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,A16_r1,1264,17676,2444,117,0,30,7041,1529,0,1573,4942,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,A16_r2,1264,41860,11962,117,0,30,14447,1529,0,2283,11492,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,A16_r5,1264,154234,78571,117,0,30,21880,1529,0,7755,44352,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,A16_r10,1264,404871,244461,117,0,30,28455,1529,0,8066,122213,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O8_r1,673,13046,0,0,0,0,5174,1529,0,1543,4800,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O8_r2,673,27078,0,0,0,0,11981,1529,0,2216,11352,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O8_r5,673,70035,0,0,0,0,16753,1529,0,7707,44046,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O8_r10,673,152106,0,0,0,0,20937,1529,0,8066,121574,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O16_r1,1023,14220,0,0,0,0,6176,1529,0,1573,4942,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O16_r2,1023,27775,0,0,0,0,12471,1529,0,2283,11492,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O16_r5,1023,70390,0,0,0,0,16754,1529,0,7755,44352,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O16_r10,1023,152810,0,0,0,0,21002,1529,0,8066,122213,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O32_r1,1440,14890,0,0,0,0,6450,1529,0,1659,5252,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O32_r2,1440,28344,0,0,0,0,12558,1529,0,2376,11881,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O32_r5,1440,71366,0,0,0,0,16771,1529,0,7842,45224,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,O32_r10,1440,153844,0,0,0,0,21006,1529,0,8066,123243,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,I16_r1,1023,14220,0,0,0,0,6176,1529,0,1573,4942,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,I16_r2,1023,27775,0,0,0,0,12471,1529,0,2283,11492,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,I16_r5,1023,70390,0,0,0,0,16754,1529,0,7755,44352,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-ptv3-pheno4d-tomato,4,I16_r10,1023,152810,0,0,0,0,21002,1529,0,8066,122213,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,global,-1,2530683,2235721,131,0,33,28904,1077,0,8573,256244,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,A16_r1,1264,17676,2430,131,0,33,7490,1077,0,2080,4435,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,A16_r2,1264,41860,11948,131,0,33,14896,1077,0,2790,10985,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,A16_r5,1264,154234,78557,131,0,33,22329,1077,0,8262,43845,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,A16_r10,1264,404871,244447,131,0,33,28904,1077,0,8573,121706,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O8_r1,673,13046,0,0,0,0,5626,1077,0,2050,4293,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O8_r2,673,27078,0,0,0,0,12433,1077,0,2723,10845,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O8_r5,673,70035,0,0,0,0,17205,1077,0,8214,43539,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O8_r10,673,152106,0,0,0,0,21389,1077,0,8573,121067,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O16_r1,1023,14220,0,0,0,0,6628,1077,0,2080,4435,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O16_r2,1023,27775,0,0,0,0,12923,1077,0,2790,10985,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O16_r5,1023,70390,0,0,0,0,17206,1077,0,8262,43845,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O16_r10,1023,152810,0,0,0,0,21454,1077,0,8573,121706,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O32_r1,1440,14890,0,0,0,0,6902,1077,0,2166,4745,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O32_r2,1440,28344,0,0,0,0,13010,1077,0,2883,11374,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O32_r5,1440,71366,0,0,0,0,17223,1077,0,8349,44717,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,O32_r10,1440,153844,0,0,0,0,21458,1077,0,8573,122736,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,I16_r1,1023,14220,0,0,0,0,6628,1077,0,2080,4435,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,I16_r2,1023,27775,0,0,0,0,12923,1077,0,2790,10985,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,I16_r5,1023,70390,0,0,0,0,17206,1077,0,8262,43845,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,0,I16_r10,1023,152810,0,0,0,0,21454,1077,0,8573,121706,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,global,-1,2530683,2235735,117,0,34,28678,1302,0,8027,256790,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,A16_r1,1264,17676,2444,117,0,34,7264,1302,0,1632,4883,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,A16_r2,1264,41860,11962,117,0,34,14670,1302,0,2342,11433,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,A16_r5,1264,154234,78571,117,0,34,22103,1302,0,7725,44382,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,A16_r10,1264,404871,244461,117,0,34,28678,1302,0,8027,122252,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,O8_r1,673,13046,0,0,0,0,5401,1302,0,1602,4741,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,O8_r2,673,27078,0,0,0,0,12208,1302,0,2275,11293,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,O8_r5,673,70035,0,0,0,0,16980,1302,0,7677,44076,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
semseg-spunet-pheno4d-tomato,1,O8_r10,673,152106,0,0,0,0,21164,1302,0,8027,121613,Tomato02,T02_0309_a,2530683,0.04336963223238056,0.025599902341870054,2235852,30014,264817,3
