model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,0,global,-1,1921834,1793514,503,0,17,20962,3687,0,2909,100242,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,A16_r1,906,9860,534,501,0,17,2315,2538,0,916,3039,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,A16_r2,906,24129,5078,503,0,17,6404,3280,0,1418,7429,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,A16_r5,906,86700,39922,503,0,17,11356,3687,0,2909,28306,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,A16_r10,906,220634,134033,503,0,17,17158,3687,0,2909,62327,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O8_r1,463,7411,0,0,0,0,1220,2437,0,863,2891,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O8_r2,463,16069,0,0,0,0,4348,3272,0,1380,7069,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O8_r5,463,42836,0,0,0,0,8331,3687,0,2909,27909,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O8_r10,463,79370,0,0,0,0,10762,3687,0,2909,62012,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O16_r1,694,7763,0,0,0,0,1270,2538,0,916,3039,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O16_r2,694,16774,0,0,0,0,4647,3280,0,1418,7429,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O16_r5,694,43239,0,0,0,0,8337,3687,0,2909,28306,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O16_r10,694,79688,0,0,0,0,10765,3687,0,2909,62327,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O32_r1,1025,8318,0,0,0,0,1425,2670,0,966,3257,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O32_r2,1025,17659,0,0,0,0,5035,3317,0,1453,7854,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
semseg-ptv3-pheno4d-tomato,0,O32_r5,1025,43870,0,0,0,0,8388,3687,0,2909,28886,Tomato01,T01_0307_a,1921834,0.06040964326982791,0.04177511220810582,1794017,24666,103151,3
