model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-maize,0,global,-1,1133991,535158,391,0,867,202509,110027,169,2690,282180,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,A16_r1,1237,10110,2612,378,0,744,4397,26,0,1661,292,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,A16_r2,1237,24767,7169,390,0,765,12393,26,0,2563,1461,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,A16_r5,1237,72326,25610,391,0,765,36142,26,0,2690,6702,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,A16_r10,1237,156372,65296,391,0,765,64630,26,0,2690,22574,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O8_r1,475,4576,0,0,0,0,2848,26,0,1499,203,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O8_r2,475,12231,0,0,0,0,8453,26,0,2536,1216,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O8_r5,475,36379,0,0,0,0,27301,26,0,2690,6362,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O8_r10,475,75070,0,0,0,0,50037,26,0,2690,22317,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O16_r1,739,5187,0,0,0,0,3208,26,0,1661,292,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O16_r2,739,12948,0,0,0,0,8898,26,0,2563,1461,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O16_r5,739,37218,0,0,0,0,27800,26,0,2690,6702,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O16_r10,739,76080,0,0,0,0,50790,26,0,2690,22574,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O32_r1,1138,6173,0,0,0,0,3878,26,0,1857,412,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O32_r2,1138,14134,0,0,0,0,9637,26,0,2599,1872,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O32_r5,1138,38771,0,0,0,0,28794,26,0,2690,7261,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,O32_r10,1138,77251,0,0,0,0,51443,26,0,2690,23092,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,I16_r1,739,5187,0,0,0,0,3208,26,0,1661,292,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,I16_r2,739,12948,0,0,0,0,8898,26,0,2563,1461,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,I16_r5,739,37218,0,0,0,0,27800,26,0,2690,6702,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,0,I16_r10,739,76080,0,0,0,0,50790,26,0,2690,22574,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,global,-1,1133991,535494,3,52,1327,271651,40425,3,335,284701,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,A16_r1,1237,10110,2987,3,0,1279,2806,1082,0,326,1627,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,A16_r2,1237,24767,7556,3,0,1326,10181,1677,0,335,3689,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,A16_r5,1237,72326,25998,3,0,1327,33517,2089,0,335,9057,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,A16_r10,1237,156372,65632,3,52,1327,62001,2093,0,335,24929,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O8_r1,475,4576,0,0,0,0,1856,1018,0,314,1388,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O8_r2,475,12231,0,0,0,0,6835,1644,0,335,3417,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O8_r5,475,36379,0,0,0,0,25240,2087,0,335,8717,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O8_r10,475,75070,0,0,0,0,47970,2093,0,335,24672,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O16_r1,739,5187,0,0,0,0,2152,1082,0,326,1627,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O16_r2,739,12948,0,0,0,0,7247,1677,0,335,3689,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O16_r5,739,37218,0,0,0,0,25737,2089,0,335,9057,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O16_r10,739,76080,0,0,0,0,48723,2093,0,335,24929,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O32_r1,1138,6173,0,0,0,0,2675,1229,0,330,1939,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O32_r2,1138,14134,0,0,0,0,7910,1753,0,335,4136,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O32_r5,1138,38771,0,0,0,0,26727,2093,0,335,9616,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,O32_r10,1138,77251,0,0,0,0,49376,2093,0,335,25447,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,I16_r1,739,5187,0,0,0,0,2152,1082,0,326,1627,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,I16_r2,739,12948,0,0,0,0,7247,1677,0,335,3689,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,I16_r5,739,37218,0,0,0,0,25737,2089,0,335,9057,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,1,I16_r10,739,76080,0,0,0,0,48723,2093,0,335,24929,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,global,-1,1133991,535107,1,441,1855,205473,106075,0,1476,283563,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,A16_r1,1237,10110,2989,1,0,1349,3445,373,0,1005,948,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,A16_r2,1237,24767,7558,1,0,1639,11087,458,0,1421,2603,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,A16_r5,1237,72326,26000,1,0,1855,34017,1061,0,1476,7916,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,A16_r10,1237,156372,65435,1,251,1855,62466,1100,0,1476,23788,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O8_r1,475,4576,0,0,0,0,2563,311,0,910,792,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O8_r2,475,12231,0,0,0,0,8056,423,0,1415,2337,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O8_r5,475,36379,0,0,0,0,26307,1020,0,1476,7576,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O8_r10,475,75070,0,0,0,0,48997,1066,0,1476,23531,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O16_r1,739,5187,0,0,0,0,2893,341,0,1005,948,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O16_r2,739,12948,0,0,0,0,8500,424,0,1421,2603,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O16_r5,739,37218,0,0,0,0,26799,1027,0,1476,7916,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O16_r10,739,76080,0,0,0,0,49750,1066,0,1476,23788,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O32_r1,1138,6173,0,0,0,0,3534,370,0,1101,1168,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O32_r2,1138,14134,0,0,0,0,9230,433,0,1467,3004,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O32_r5,1138,38771,0,0,0,0,27776,1044,0,1476,8475,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,O32_r10,1138,77251,0,0,0,0,50403,1066,0,1476,24306,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,I16_r1,739,5187,0,0,0,0,2893,341,0,1005,948,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,I16_r2,739,12948,0,0,0,0,8500,424,0,1421,2603,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,I16_r5,739,37218,0,0,0,0,26799,1027,0,1476,7916,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,2,I16_r10,739,76080,0,0,0,0,49750,1066,0,1476,23788,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,global,-1,1133991,534953,550,46,806,237199,75398,125,2551,282363,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,A16_r1,1237,10110,2506,477,7,732,4376,59,0,1421,532,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,A16_r2,1237,24767,6963,550,46,765,12347,72,0,2311,1713,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,A16_r5,1237,72326,25405,550,46,806,36052,75,0,2551,6841,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,A16_r10,1237,156372,65091,550,46,806,64540,75,0,2551,22713,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O8_r1,475,4576,0,0,0,0,2815,59,0,1281,421,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O8_r2,475,12231,0,0,0,0,8407,72,0,2285,1467,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O8_r5,475,36379,0,0,0,0,27252,75,0,2551,6501,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O8_r10,475,75070,0,0,0,0,49988,75,0,2551,22456,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O16_r1,739,5187,0,0,0,0,3175,59,0,1421,532,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O16_r2,739,12948,0,0,0,0,8852,72,0,2311,1713,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O16_r5,739,37218,0,0,0,0,27751,75,0,2551,6841,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O16_r10,739,76080,0,0,0,0,50741,75,0,2551,22713,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O32_r1,1138,6173,0,0,0,0,3842,62,0,1628,641,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O32_r2,1138,14134,0,0,0,0,9589,74,0,2410,2061,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O32_r5,1138,38771,0,0,0,0,28745,75,0,2551,7400,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,O32_r10,1138,77251,0,0,0,0,51394,75,0,2551,23231,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,I16_r1,739,5187,0,0,0,0,3175,59,0,1421,532,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,I16_r2,739,12948,0,0,0,0,8852,72,0,2311,1713,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,I16_r5,739,37218,0,0,0,0,27751,75,0,2551,6841,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,3,I16_r10,739,76080,0,0,0,0,50741,75,0,2551,22713,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,4,global,-1,1133991,535549,0,0,2182,306570,4651,0,11435,273604,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,4,A16_r1,1237,10110,2990,0,0,1544,2554,1069,0,109,1844,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
semseg-ptv3-pheno4d-maize,4,A16_r2,1237,24767,7559,0,0,2021,9517,1646,0,109,3915,Maize02,M02_0319_a,1133991,0.0808875453947944,0.0847374179451172,535549,313403,285039,3
