model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,0,I16_r1,5065,35705,0,0,0,35,4632,1754,35,2498,26751,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,0,I16_r2,5065,94883,0,0,0,45,11765,1908,101,4111,76953,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,0,I16_r5,5065,303296,0,0,0,192,31916,1931,309,6160,262788,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,0,I16_r10,5065,666742,0,0,0,317,51725,1931,932,6549,605288,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,global,-1,1774166,276152,209,0,1916,90365,2199,4473,2172,1396680,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,A16_r1,3242,18696,1073,201,0,1201,4616,1915,656,1054,7980,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,A16_r2,3242,51281,2624,209,0,1675,12573,2172,1018,1673,29337,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,A16_r5,3242,195804,10371,209,0,1891,34595,2199,1556,2096,142887,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,A16_r10,3242,489676,27588,209,0,1916,55970,2199,2464,2172,397158,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O8_r1,1705,14502,0,0,0,784,3167,1809,642,1033,7067,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O8_r2,1705,42240,0,0,0,1346,9624,2145,974,1646,26505,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O8_r5,1705,171887,0,0,0,1566,29377,2199,1549,2083,135113,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O8_r10,1705,449600,0,0,0,1596,50099,2199,2464,2172,391070,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O16_r1,2633,16111,0,0,0,888,3618,1915,656,1054,7980,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O16_r2,2633,45744,0,0,0,1355,10189,2172,1018,1673,29337,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O16_r5,2633,180578,0,0,0,1571,30269,2199,1556,2096,142887,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O16_r10,2633,455760,0,0,0,1596,50171,2199,2464,2172,397158,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O32_r1,3863,18446,0,0,0,984,4146,2015,683,1201,9417,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O32_r2,3863,49647,0,0,0,1373,10873,2175,1027,1698,32501,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O32_r5,3863,187528,0,0,0,1577,31614,2199,1592,2132,148414,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,O32_r10,3863,464905,0,0,0,1596,50277,2199,2464,2172,406197,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,I16_r1,5065,35705,0,0,0,888,3618,1915,841,1247,27196,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,I16_r2,5065,94883,0,0,0,1355,10191,2172,1300,1911,77954,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,I16_r5,5065,303296,0,0,0,1571,30269,2199,1817,2172,265268,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,1,I16_r10,5065,666742,0,0,0,1596,50178,2199,2464,2172,608133,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,global,-1,1774166,276177,184,0,502,89575,4403,1856,2034,1399435,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,A16_r1,3242,18696,1096,178,0,474,4149,3109,15,857,8818,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,A16_r2,3242,51281,2649,184,0,495,11562,4363,22,1158,30848,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,A16_r5,3242,195804,10396,184,0,495,33787,4403,294,1956,144289,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,A16_r10,3242,489676,27613,184,0,496,55186,4403,426,2034,399334,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O8_r1,1705,14502,0,0,0,48,2832,2880,15,843,7884,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O8_r2,1705,42240,0,0,0,59,8720,4336,22,1148,27955,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O8_r5,1705,171887,0,0,0,59,28680,4403,292,1817,136636,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O8_r10,1705,449600,0,0,0,60,49431,4403,426,2034,393246,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O16_r1,2633,16111,0,0,0,55,3257,3109,15,857,8818,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O16_r2,2633,45744,0,0,0,59,9294,4363,22,1158,30848,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O16_r5,2633,180578,0,0,0,59,29577,4403,294,1956,144289,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O16_r10,2633,455760,0,0,0,60,49503,4403,426,2034,399334,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O32_r1,3863,18446,0,0,0,56,3749,3340,28,901,10372,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O32_r2,3863,49647,0,0,0,59,9998,4364,28,1174,34024,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O32_r5,3863,187528,0,0,0,59,30928,4403,294,1984,149860,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,O32_r10,3863,464905,0,0,0,60,49609,4403,426,2034,408373,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,I16_r1,5065,35705,0,0,0,55,3257,3109,15,1084,28185,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,I16_r2,5065,94883,0,0,0,59,9296,4363,22,1460,79683,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,I16_r5,5065,303296,0,0,0,59,29577,4403,294,2034,266929,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,2,I16_r10,5065,666742,0,0,0,60,49510,4403,426,2034,610309,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,global,-1,1774166,274877,1484,0,1038,87845,5597,5698,1106,1396521,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,A16_r1,3242,18696,1116,158,0,446,3662,3624,2,923,8765,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,A16_r2,3242,51281,2669,164,0,479,10432,5509,17,1024,30987,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,A16_r5,3242,195804,10416,164,0,628,32529,5528,484,1106,144949,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,A16_r10,3242,489676,27633,164,0,833,53724,5528,2755,1106,397933,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O8_r1,1705,14502,0,0,0,34,2385,3341,2,899,7841,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O8_r2,1705,42240,0,0,0,58,7585,5472,17,1018,28090,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O8_r5,1705,171887,0,0,0,200,27414,5528,450,1106,137189,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O8_r10,1705,449600,0,0,0,416,47950,5528,2643,1106,391957,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O16_r1,2633,16111,0,0,0,39,2758,3624,2,923,8765,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O16_r2,2633,45744,0,0,0,62,8145,5509,17,1024,30987,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O16_r5,2633,180578,0,0,0,211,28300,5528,484,1106,144949,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O16_r10,2633,455760,0,0,0,416,48022,5528,2755,1106,397933,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O32_r1,3863,18446,0,0,0,45,3127,3973,17,978,10306,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O32_r2,3863,49647,0,0,0,65,8841,5515,17,1048,34161,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O32_r5,3863,187528,0,0,0,231,29631,5528,548,1106,150484,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,O32_r10,3863,464905,0,0,0,416,48128,5528,2831,1106,406896,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,I16_r1,5065,35705,0,0,0,39,2758,3624,2,944,28338,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,I16_r2,5065,94883,0,0,0,62,8147,5509,17,1054,80094,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,I16_r5,5065,303296,0,0,0,211,28300,5528,680,1106,267471,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,3,I16_r10,5065,666742,0,0,0,416,48029,5528,2980,1106,608683,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,global,-1,1774166,275566,316,479,344,91425,2711,1125,3368,1398832,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,A16_r1,3242,18696,1108,166,0,344,5101,2287,0,1934,7756,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,A16_r2,3242,51281,2660,173,0,344,13459,2617,0,2568,29460,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,A16_r5,3242,195804,10407,173,0,344,35630,2711,0,3225,143314,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,A16_r10,3242,489676,27624,173,0,344,57030,2711,10,3332,398452,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O8_r1,1705,14502,0,0,0,0,3563,2197,0,1861,6881,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O8_r2,1705,42240,0,0,0,0,10538,2577,0,2568,26557,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O8_r5,1705,171887,0,0,0,0,30431,2711,0,3196,135549,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O8_r10,1705,449600,0,0,0,0,51183,2711,10,3332,392364,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O16_r1,2633,16111,0,0,0,0,4134,2287,0,1934,7756,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O16_r2,2633,45744,0,0,0,0,11099,2617,0,2568,29460,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O16_r5,2633,180578,0,0,0,0,31328,2711,0,3225,143314,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O16_r10,2633,455760,0,0,0,0,51255,2711,10,3332,398452,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O32_r1,3863,18446,0,0,0,0,4735,2410,0,2013,9288,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O32_r2,3863,49647,0,0,0,0,11784,2637,0,2570,32656,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O32_r5,3863,187528,0,0,0,0,32679,2711,0,3264,148874,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,O32_r10,3863,464905,0,0,0,0,51361,2711,10,3332,407491,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,I16_r1,5065,35705,0,0,0,0,4134,2287,0,2271,27013,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,I16_r2,5065,94883,0,0,0,0,11101,2617,0,3022,78143,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,I16_r5,5065,303296,0,0,0,0,31328,2711,0,3317,265940,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-ptv3-pheno4d-tomato,4,I16_r10,5065,666742,0,0,0,0,51262,2711,10,3332,609427,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,global,-1,1774166,276204,157,0,575,74276,19629,22,1765,1401538,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,A16_r1,3242,18696,1123,151,0,473,4061,3198,0,1050,8640,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,A16_r2,3242,51281,2676,157,0,552,11659,4209,0,1751,30277,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,A16_r5,3242,195804,10423,157,0,564,33889,4232,0,1765,144774,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,A16_r10,3242,489676,27640,157,0,567,55073,4445,0,1765,400029,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O8_r1,1705,14502,0,0,0,0,2787,2973,0,1012,7730,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O8_r2,1705,42240,0,0,0,0,8942,4173,0,1738,27387,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O8_r5,1705,171887,0,0,0,10,28903,4229,0,1765,136980,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O8_r10,1705,449600,0,0,0,13,49444,4437,0,1765,393941,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O16_r1,2633,16111,0,0,0,4,3219,3198,0,1050,8640,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O16_r2,2633,45744,0,0,0,4,9503,4209,0,1751,30277,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O16_r5,2633,180578,0,0,0,10,29797,4232,0,1765,144774,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O16_r10,2633,455760,0,0,0,13,49508,4445,0,1765,400029,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O32_r1,3863,18446,0,0,0,4,3715,3426,0,1139,10162,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O32_r2,3863,49647,0,0,0,4,10208,4209,0,1763,33463,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O32_r5,3863,187528,0,0,0,10,31148,4232,0,1765,150373,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,O32_r10,3863,464905,0,0,0,13,49604,4455,0,1765,409068,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,I16_r1,5065,35705,0,0,0,4,3219,3198,0,1294,27990,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,I16_r2,5065,94883,0,0,0,4,9505,4209,0,1765,79400,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,I16_r5,5065,303296,0,0,0,10,29797,4232,0,1765,267492,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,0,I16_r10,5065,666742,0,0,0,13,49515,4445,0,1765,611004,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,global,-1,1774166,276145,216,0,404,79797,14279,270,7657,1395398,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,A16_r1,3242,18696,1068,206,0,335,4438,2959,27,1463,8200,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,A16_r2,3242,51281,2617,216,0,346,12502,3572,117,3464,28447,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,A16_r5,3242,195804,10364,216,0,364,34486,3835,179,7254,139106,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,A16_r10,3242,489676,27581,216,0,384,55615,4086,187,7657,393950,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,O8_r1,1705,14502,0,0,0,11,2970,2779,24,1378,7340,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,O8_r2,1705,42240,0,0,0,14,9560,3541,106,3217,25802,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
semseg-spunet-pheno4d-tomato,1,O8_r5,1705,171887,0,0,0,48,29273,3821,179,6435,132131,Tomato02,T02_0321_a,1774166,0.08824559479084539,0.08728121218222569,276361,94480,1403325,20
