model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,0,global,-1,2842484,1350582,9,0,967,90564,21859,0,1038,1377465,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,A16_r1,3121,37736,1620,9,0,676,6732,8926,0,935,18838,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,A16_r2,3121,89125,5527,9,0,967,15680,14691,0,965,51286,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,A16_r5,3121,297922,19783,9,0,967,36674,21795,0,966,217728,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,A16_r10,3121,686479,51356,9,0,967,61320,21859,0,1038,549930,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O8_r1,1846,33022,0,0,0,61,5565,8680,0,935,17781,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O8_r2,1846,77736,0,0,0,82,12712,14529,0,956,49457,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O8_r5,1846,269640,0,0,0,82,31942,21795,0,966,214855,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O8_r10,1846,623756,0,0,0,82,53428,21859,0,1038,547349,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O16_r1,2753,34716,0,0,0,62,5955,8926,0,935,18838,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O16_r2,2753,80268,0,0,0,82,13244,14691,0,965,51286,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O16_r5,2753,272767,0,0,0,82,32196,21795,0,966,217728,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
semseg-ptv3-pheno4d-tomato,0,O16_r10,2753,626345,0,0,0,82,53436,21859,0,1038,549930,Tomato02,T02_0317_a,2842484,0.04788287794194067,0.03885691701613863,1350591,113390,1378503,11
