model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-maize,0,global,-1,1441265,913040,1,0,1895,145692,298192,324,2172,79949,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,A16_r1,761,5646,1312,1,0,392,2278,1,0,1266,396,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,A16_r2,761,14002,4705,1,0,405,5690,1,1,1933,1266,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,A16_r5,761,50074,22969,1,0,405,18639,1,196,2172,5691,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,A16_r10,761,128514,69470,1,0,405,41478,1,196,2172,14791,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O8_r1,365,3117,0,0,0,0,1489,1,0,1238,389,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O8_r2,365,6472,0,0,0,0,3289,1,1,1926,1255,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O8_r5,365,18453,0,0,0,0,10393,1,196,2172,5691,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O8_r10,365,41607,0,0,0,0,24447,1,196,2172,14791,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O16_r1,543,3256,0,0,0,0,1593,1,0,1266,396,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O16_r2,543,6577,0,0,0,0,3376,1,1,1933,1266,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O16_r5,543,18586,0,0,0,0,10526,1,196,2172,5691,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O16_r10,543,41734,0,0,0,0,24574,1,196,2172,14791,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O32_r1,761,3502,0,0,0,0,1732,1,0,1327,442,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O32_r2,761,6981,0,0,0,0,3691,1,1,1970,1318,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O32_r5,761,18764,0,0,0,0,10670,1,196,2172,5725,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,O32_r10,761,41766,0,0,0,0,24574,1,196,2172,14823,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,I16_r1,543,3256,0,0,0,0,1593,1,0,1266,396,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,I16_r2,543,6577,0,0,0,0,3376,1,1,1933,1266,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,I16_r5,543,18586,0,0,0,0,10526,1,196,2172,5691,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,0,I16_r10,543,41734,0,0,0,0,24574,1,196,2172,14791,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,1,global,-1,1441265,913036,5,0,700,151037,294042,0,664,81781,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,1,A16_r1,761,5646,1312,1,0,553,1568,550,0,470,1192,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,1,A16_r2,761,14002,4705,1,0,700,4803,593,0,663,2537,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
semseg-ptv3-pheno4d-maize,1,A16_r5,761,50074,22969,1,0,700,17752,593,0,664,7395,Maize02,M02_0315_a,1441265,0.07185523641281427,0.05546147311009621,913041,445779,82445,1
