model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,0,global,-1,2177884,1830182,161,0,154,51880,3226,0,43,292238,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,A16_r1,1609,17422,2194,161,0,128,3195,3221,0,43,8480,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,A16_r2,1609,42750,7944,161,0,154,9723,3226,0,43,21499,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,A16_r5,1609,134648,37035,161,0,154,30232,3226,0,43,63797,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,A16_r10,1609,298425,119516,161,0,154,42333,3226,0,43,132992,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O8_r1,848,12674,0,0,0,0,1499,3221,0,43,7911,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O8_r2,848,28247,0,0,0,0,4607,3226,0,43,20371,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O8_r5,848,84881,0,0,0,0,18435,3226,0,43,63177,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O8_r10,848,158586,0,0,0,0,23002,3226,0,43,132315,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O16_r1,1286,13366,0,0,0,0,1622,3221,0,43,8480,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O16_r2,1286,29727,0,0,0,0,4959,3226,0,43,21499,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O16_r5,1286,85756,0,0,0,0,18690,3226,0,43,63797,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O16_r10,1286,159388,0,0,0,0,23127,3226,0,43,132992,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
semseg-ptv3-pheno4d-tomato,0,O32_r1,1874,14177,0,0,0,0,1751,3224,0,43,9159,Tomato01,T01_0309_a,2177884,0.04996428724588814,0.03142578559081545,1830343,55260,292281,5
