model,seed,mask,nseed,npts,c00,c01,c02,c10,c11,c12,c20,c21,c22,plant,scan,n,nn_all,nn_plant,n_soil,n_stem,n_leaf,n_leaves
semseg-ptv3-pheno4d-tomato,0,global,-1,2080173,1573808,112,0,138,34709,5704,0,1002,464700,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,A16_r1,1307,15262,371,112,0,116,2069,5070,0,139,7385,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,A16_r2,1307,34758,2681,112,0,138,6282,5543,0,425,19577,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,A16_r5,1307,122574,22331,112,0,138,14547,5704,0,1002,78740,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,A16_r10,1307,316650,82113,112,0,138,25256,5704,0,1002,202325,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O8_r1,708,13574,0,0,0,0,1336,4978,0,89,7171,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O8_r2,708,27893,0,0,0,0,2936,5527,0,390,19040,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O8_r5,708,89808,0,0,0,0,6386,5704,0,1002,76716,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O8_r10,708,219705,0,0,0,0,12236,5704,0,1002,200763,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O16_r1,1047,14056,0,0,0,0,1462,5070,0,139,7385,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O16_r2,1047,28559,0,0,0,0,3014,5543,0,425,19577,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O16_r5,1047,91949,0,0,0,0,6503,5704,0,1002,78740,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O16_r10,1047,221351,0,0,0,0,12320,5704,0,1002,202325,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O32_r1,1515,14677,0,0,0,0,1530,5185,0,177,7785,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O32_r2,1515,29494,0,0,0,0,3062,5560,0,454,20418,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O32_r5,1515,93590,0,0,0,0,6617,5704,0,1002,80267,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,O32_r10,1515,222855,0,0,0,0,12320,5704,0,1002,203829,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,I16_r1,1441,20971,0,0,0,0,1462,5070,0,344,14095,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,I16_r2,1441,41879,0,0,0,0,3014,5543,0,688,32634,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,I16_r5,1441,117837,0,0,0,0,6503,5704,0,1002,104628,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,0,I16_r10,1441,245652,0,0,0,0,12320,5704,0,1002,226626,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,1,global,-1,2080173,1573824,96,0,138,34912,5501,0,1047,464655,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
semseg-ptv3-pheno4d-tomato,1,A16_r1,1307,15262,387,96,0,116,2121,5018,0,131,7393,Tomato01,T01_0311_a,2080173,0.04781537409653984,0.03238734320688853,1573920,40551,465702,7
